Transaction_id,Customer_ID,Product_id,Store_Location,Purchase_Date,Unit_Price,Quantity,Total_Price,Payment_Method,Order_Status
T86124,C1048,P679,STORE_11,30-03-2024,98.82,3,296.46,Bank Transfer,Completed
T86169,C1890,P393,STORE_26,28-08-2024,207.78,5,1038.9,Credit Card,Cancelled
T86183,C1471,P493,STORE_17,23-06-2024,531.3,8,4250.4,PayPal,Completed
T86210,C1969,P578,STORE_4,07-02-2024,326.79,9,2941.11,Credit Card,Completed
T86251,C1092,P705,STORE_40,11-05-2024,767.45,8,6139.6,Bank Transfer,Completed
T86268,C251,P679,STORE_21,03-02-2024,98.82,4,395.28,Bank Transfer,Cancelled
T86275,C696,P818,STORE_10,06-05-2024,740.88,8,5927.04,Bank Transfer,Completed
T86304,C1997,P900,STORE_48,04-07-2024,735.59,3,2206.77,Credit Card,Completed
T86306,C1719,P263,STORE_2,14-06-2024,429.94,7,3009.58,Bank Transfer,Completed
T86308,C1155,P932,STORE_10,16-06-2024,759.65,2,1519.3,PayPal,Completed
T86317,C430,P1531,STORE_46,16-01-2024,39.49,8,315.92,Credit Card,Completed
T86322,C1569,P349,STORE_48,21-04-2024,927.1,10,9271,Bank Transfer,Cancelled
T86366,C1928,P95,STORE_11,01-04-2024,991.51,1,991.51,PayPal,Completed
T86392,C326,P730,STORE_19,15-04-2024,326.79,8,2614.32,PayPal,Cancelled
T86434,C191,P20,STORE_24,19-02-2024,763.22,6,4579.32,Bank Transfer,Completed
T86443,C1987,P233,STORE_9,28-08-2024,141.57,4,566.28,Credit Card,Cancelled
T86463,C1107,P441,STORE_19,21-02-2024,507.17,1,507.17,Bank Transfer,Completed
T86497,C633,P369,STORE_41,03-05-2024,767.45,4,3069.8,PayPal,Cancelled
T86504,C477,P845,STORE_45,14-09-2024,927.1,2,1854.2,Credit Card,Cancelled
T8656,C751,P1531,STORE_22,29-06-2024,39.49,4,157.96,Credit Card,Cancelled
T86604,C1016,P113,STORE_11,04-08-2024,879.28,8,7034.24,PayPal,Cancelled
T8661,C324,P491,STORE_45,02-09-2024,507.17,4,2028.68,PayPal,Completed
T86633,C1456,P335,STORE_16,16-04-2024,487.24,7,3410.68,PayPal,Cancelled
T86667,C1367,P714,STORE_1,04-04-2024,759.65,4,3038.6,Bank Transfer,Cancelled
T8669,C675,P738,STORE_17,10-07-2024,763.22,8,6105.76,Credit Card,Completed
T86721,C249,P133,STORE_18,24-06-2024,573.58,9,5162.22,Credit Card,Completed
T86735,C967,P283,STORE_16,11-03-2024,308.4,5,1542,PayPal,Cancelled
T86835,C1196,P613,STORE_1,22-05-2024,577.38,5,2886.9,PayPal,Completed
T86849,C1025,P682,STORE_41,14-04-2024,452.15,10,4521.5,Credit Card,Completed
T86850,C925,P491,STORE_11,29-05-2024,507.17,10,5071.7,PayPal,Completed
T86901,C1987,P419,STORE_12,12-07-2024,113.77,2,227.54,Bank Transfer,Cancelled
T86902,C765,P832,STORE_16,25-01-2024,927.1,2,1854.2,PayPal,Cancelled
T86903,C65,P926,STORE_46,20-04-2024,311.52,2,623.04,PayPal,Completed
T86904,C1744,P250,STORE_9,12-01-2024,531.3,2,1062.6,PayPal,Completed
T86909,C279,P39,STORE_25,31-01-2024,212.96,4,851.84,Credit Card,Cancelled
T87002,C687,P6,STORE_14,16-06-2024,792.11,5,3960.55,Credit Card,Cancelled
T87004,C1493,P57,STORE_10,12-03-2024,98.82,8,790.56,PayPal,Completed
T87014,C1905,P681,STORE_15,26-04-2024,927.1,2,1854.2,PayPal,Cancelled
T87070,C1785,P738,STORE_10,30-04-2024,763.22,2,1526.44,Credit Card,Cancelled
T87092,C788,P719,STORE_4,02-05-2024,487.24,1,487.24,PayPal,Completed
T87137,C1750,P39,STORE_10,19-08-2024,212.96,8,1703.68,Credit Card,Cancelled
T87149,C173,P851,STORE_48,24-03-2024,644.04,6,3864.24,Credit Card,Completed
T87160,C628,P57,STORE_15,29-03-2024,98.82,1,98.82,Credit Card,Cancelled
T87190,C729,P366,STORE_15,15-08-2024,767.45,3,2302.35,Credit Card,Completed
T87209,C1585,P283,STORE_6,16-02-2024,308.4,9,2775.6,Bank Transfer,Completed
T87224,C1820,P818,STORE_40,07-04-2024,740.88,5,3704.4,Bank Transfer,Cancelled
T87254,C1119,P714,STORE_11,04-06-2024,759.65,7,5317.55,Bank Transfer,Completed
T87271,C1123,P620,STORE_17,05-05-2024,39.49,1,39.49,PayPal,Cancelled
T87286,C1440,P982,STORE_7,24-05-2024,507.17,9,4564.53,Credit Card,Completed
T87287,C366,P514,STORE_6,04-02-2024,577.38,7,4041.66,Credit Card,Completed
T87301,C1661,P558,STORE_2,25-08-2024,234.76,5,1173.8,PayPal,Cancelled
T87314,C1843,P514,STORE_18,27-02-2024,577.38,5,2886.9,PayPal,Completed
T87317,C1211,P805,STORE_50,15-09-2024,207.78,8,1662.24,PayPal,Completed
T87324,C372,P3,STORE_11,31-03-2024,529.42,6,3176.52,Credit Card,Cancelled
T87364,C979,P470,STORE_7,03-07-2024,234.76,3,704.28,PayPal,Completed
T8739,C564,P554,STORE_4,07-08-2024,740.88,10,7408.8,PayPal,Completed
T87423,C834,P981,STORE_29,11-09-2024,141.57,6,849.42,PayPal,Cancelled
T87431,C708,P882,STORE_5,21-05-2024,577.38,7,4041.66,PayPal,Completed
T87496,C1223,P255,STORE_9,13-06-2024,452.15,5,2260.75,Credit Card,Completed
T87504,C414,P446,STORE_17,03-08-2024,748.94,2,1497.88,PayPal,Cancelled
T8752,C1837,P472,STORE_20,17-06-2024,113.77,2,227.54,Bank Transfer,Cancelled
T87526,C405,P940,STORE_26,29-05-2024,740.88,4,2963.52,PayPal,Cancelled
T87531,C1811,P818,STORE_5,10-09-2024,740.88,8,5927.04,Credit Card,Cancelled
T87540,C1419,P629,STORE_45,19-05-2024,58.86,7,412.02,Credit Card,Completed
T87557,C500,P1531,STORE_49,19-06-2024,39.49,9,355.41,Credit Card,Cancelled
T87573,C1446,P483,STORE_19,10-05-2024,429.94,7,3009.58,PayPal,Completed
T87575,C1853,P779,STORE_29,20-08-2024,676.12,5,3380.6,Credit Card,Completed
T87594,C265,P495,STORE_45,04-01-2024,429.33,6,2575.98,PayPal,Cancelled
T87610,C918,P4107,STORE_10,09-05-2024,212.96,5,1064.8,Bank Transfer,Completed
T87659,C1863,P138,STORE_17,31-08-2024,763.22,6,4579.32,Bank Transfer,Completed
T87665,C269,P599,STORE_19,16-09-2024,34.34,1,34.34,Bank Transfer,Completed
T87668,C539,P465,STORE_12,04-01-2024,577.38,6,3464.28,PayPal,Cancelled
T87673,C842,P934,STORE_19,17-07-2024,241.69,9,2175.21,PayPal,Cancelled
T87688,C274,P366,STORE_41,04-08-2024,767.45,4,3069.8,PayPal,Completed
T87704,C29,P935,STORE_42,31-03-2024,135.89,6,815.34,Credit Card,Completed
T87707,C1947,P965,STORE_40,10-09-2024,326.79,3,980.37,Credit Card,Completed
T8772,C841,P1981,STORE_18,30-08-2024,673.73,10,6737.3,PayPal,Completed
T87773,C1609,P799,STORE_9,10-04-2024,621.67,5,3108.35,PayPal,Completed
T87847,C360,P916,STORE_45,16-06-2024,531.3,5,2656.5,Credit Card,Completed
T87854,C984,P642,STORE_48,31-07-2024,767.45,2,1534.9,Credit Card,Completed
T87872,C706,P149,STORE_41,01-03-2024,241.69,7,1691.83,Credit Card,Cancelled
T87883,C1183,P465,STORE_25,07-04-2024,577.38,2,1154.76,PayPal,Cancelled
T87896,C1214,P69,STORE_20,10-06-2024,961.39,1,961.39,PayPal,Completed
T87975,C794,P707,STORE_18,28-06-2024,927.1,2,1854.2,Credit Card,Completed
T87977,C245,P495,STORE_45,14-04-2024,429.33,9,3863.97,Bank Transfer,Completed
T8798,C126,P7130,STORE_11,13-06-2024,657.95,10,6579.5,Bank Transfer,Completed
T88054,C126,P69,STORE_49,31-01-2024,961.39,1,961.39,Bank Transfer,Completed
T88097,C1231,P569,STORE_18,02-01-2024,673.73,2,1347.46,Bank Transfer,Completed
T88171,C1883,P491,STORE_46,31-07-2024,507.17,3,1521.51,Bank Transfer,Completed
T88284,C117,P441,STORE_10,26-08-2024,507.17,4,2028.68,Bank Transfer,Cancelled
T8829,C1063,P545,STORE_15,14-01-2024,452.15,2,904.3,PayPal,Cancelled
T8834,C311,P50,STORE_24,10-05-2024,797.5,3,2392.5,PayPal,Completed
T88360,C1478,P890,STORE_22,06-03-2024,312.45,9,2812.05,Bank Transfer,Completed
T88415,C1551,P554,STORE_12,25-05-2024,740.88,2,1481.76,PayPal,Completed
T88447,C1073,P133,STORE_26,01-01-2024,573.58,2,1147.16,Bank Transfer,Completed
T88453,C749,P558,STORE_6,20-01-2024,234.76,2,469.52,Bank Transfer,Cancelled
T88461,C1112,P707,STORE_7,12-04-2024,927.1,10,9271,Bank Transfer,Cancelled
T88482,C1559,P861,STORE_16,13-08-2024,763.22,10,7632.2,Bank Transfer,Completed
T88500,C1156,P523,STORE_15,19-08-2024,759.65,1,759.65,PayPal,Cancelled
T88515,C1357,P932,STORE_1,17-01-2024,759.65,9,6836.85,PayPal,Completed
T88629,C1142,P935,STORE_20,12-05-2024,135.89,10,1358.9,PayPal,Completed
T88637,C1987,P129,STORE_27,05-08-2024,927.1,4,3708.4,PayPal,Completed
T88662,C764,P769,STORE_12,07-07-2024,429.94,8,3439.52,Credit Card,Cancelled
T88676,C211,P126,STORE_14,14-04-2024,759.65,1,759.65,Bank Transfer,Completed
T88699,C357,P634,STORE_17,29-01-2024,290.75,2,581.5,Credit Card,Completed
T88720,C1644,P702,STORE_5,02-02-2024,763.22,3,2289.66,PayPal,Completed
T88789,C1402,P603,STORE_17,18-05-2024,11.54,6,69.24,Bank Transfer,Completed
T88825,C1566,P492,STORE_8,16-06-2024,763.22,7,5342.54,PayPal,Cancelled
T88830,C1527,P263,STORE_15,12-08-2024,429.94,9,3869.46,Credit Card,Completed
T88836,C533,P561,STORE_44,31-03-2024,635.72,3,1907.16,Bank Transfer,Cancelled
T88858,C523,P523,STORE_21,19-06-2024,759.65,5,3798.25,Bank Transfer,Cancelled
T88884,C625,P138,STORE_16,17-08-2024,763.22,7,5342.54,PayPal,Completed
T88887,C697,P599,STORE_11,06-05-2024,34.34,3,103.02,Credit Card,Completed
T88907,C1539,P36,STORE_16,10-03-2024,141.57,9,1274.13,PayPal,Completed
T88914,C246,P220,STORE_19,12-04-2024,770.83,7,5395.81,Bank Transfer,Completed
T88919,C381,P472,STORE_46,31-03-2024,113.77,3,341.31,PayPal,Completed
T88920,C363,P805,STORE_14,31-05-2024,207.78,10,2077.8,Bank Transfer,Completed
T88942,C1635,P456,STORE_6,29-05-2024,531.3,9,4781.7,Credit Card,Completed
T88965,C1584,P1942,STORE_17,22-08-2024,434.78,4,1739.12,PayPal,Completed
T8897,C784,P433,STORE_7,29-02-2024,759.65,7,5317.55,Credit Card,Completed
T88982,C1954,P36,STORE_11,06-06-2024,141.57,4,566.28,Credit Card,Completed
T89046,C851,P278,STORE_45,25-05-2024,434.78,9,3913.02,Bank Transfer,Completed
T89104,C828,P552,STORE_27,30-06-2024,452.15,6,2712.9,PayPal,Cancelled
T89112,C418,P465,STORE_16,20-07-2024,577.38,3,1732.14,PayPal,Completed
T8913,C900,P845,STORE_19,28-01-2024,927.1,3,2781.3,Credit Card,Completed
T89136,C1103,P360,STORE_1,09-05-2024,34.34,7,240.38,Bank Transfer,Cancelled
T89152,C1331,P2,STORE_16,22-09-2024,207.78,6,1246.68,PayPal,Completed
T89214,C1412,P446,STORE_19,17-04-2024,748.94,6,4493.64,PayPal,Completed
T89226,C450,P845,STORE_42,23-09-2024,927.1,7,6489.7,Credit Card,Completed
T89262,C792,P725,STORE_4,15-01-2024,740.88,3,2222.64,Bank Transfer,Completed
T89269,C1871,P94,STORE_18,06-02-2024,487.24,4,1948.96,PayPal,Cancelled
T8927,C1803,P897,STORE_11,11-04-2024,207.78,5,1038.9,Bank Transfer,Cancelled
T89282,C247,P393,STORE_11,19-03-2024,207.78,3,623.34,Credit Card,Completed
T89307,C798,P110,STORE_20,13-01-2024,98.82,10,988.2,PayPal,Completed
T89310,C1404,P755,STORE_2,12-09-2024,70.81,5,354.05,Bank Transfer,Completed
T89326,C288,P988,STORE_46,30-04-2024,572.63,2,1145.26,PayPal,Completed
T89451,C1639,P248,STORE_15,13-07-2024,429.94,3,1289.82,PayPal,Completed
T89457,C439,P346,STORE_47,18-06-2024,160.33,7,1122.31,Bank Transfer,Completed
T89514,C1946,P922,STORE_45,15-01-2024,997.38,8,7979.04,Credit Card,Completed
T89522,C179,P102,STORE_17,08-04-2024,504.81,8,4038.48,Credit Card,Completed
T89553,C864,P56,STORE_18,23-08-2024,696.15,2,1392.3,PayPal,Completed
T89591,C919,P255,STORE_20,13-02-2024,452.15,1,452.15,PayPal,Completed
T89603,C1151,P977,STORE_16,03-02-2024,234.76,6,1408.56,PayPal,Completed
T89605,C118,P965,STORE_24,16-06-2024,326.79,3,980.37,PayPal,Completed
T89613,C708,P388,STORE_6,08-06-2024,326.79,10,3267.9,PayPal,Cancelled
T8963,C1741,P244,STORE_7,23-08-2024,429.94,5,2149.7,Bank Transfer,Completed
T89632,C236,P965,STORE_15,14-06-2024,326.79,5,1633.95,Credit Card,Completed
T89668,C297,P558,STORE_47,01-07-2024,234.76,8,1878.08,Bank Transfer,Completed
T89697,C741,P890,STORE_45,14-06-2024,312.45,4,1249.8,Credit Card,Cancelled
T89714,C1299,P514,STORE_27,11-09-2024,577.38,1,577.38,Credit Card,Cancelled
T89730,C138,P74,STORE_40,19-06-2024,207.78,7,1454.46,Bank Transfer,Completed
T89758,C1277,P1977,STORE_48,22-03-2024,529.42,4,2117.68,Bank Transfer,Completed
T89761,C1725,P708,STORE_10,10-01-2024,879.28,1,879.28,Credit Card,Completed
T89783,C582,P266,STORE_20,18-02-2024,880.39,6,5282.34,Credit Card,Completed
T89788,C47,P988,STORE_11,26-02-2024,572.63,7,4008.41,Bank Transfer,Completed
T89796,C461,P755,STORE_1,04-07-2024,70.81,3,212.43,Bank Transfer,Completed
T89803,C769,P613,STORE_48,11-09-2024,577.38,3,1732.14,Credit Card,Completed
T89866,C1796,P816,STORE_41,03-04-2024,234.76,2,469.52,PayPal,Cancelled
T89959,C879,P953,STORE_48,05-04-2024,34.34,7,240.38,PayPal,Completed
T89978,C449,P620,STORE_49,31-07-2024,39.49,9,355.41,PayPal,Cancelled
T89981,C423,P127,STORE_18,24-08-2024,763.22,8,6105.76,PayPal,Completed
T90000,C702,P653,STORE_9,29-01-2024,927.1,9,8343.9,Bank Transfer,Completed
T90002,C378,P755,STORE_18,06-06-2024,70.81,10,708.1,Bank Transfer,Cancelled
T90038,C1611,P940,STORE_22,15-08-2024,740.88,3,2222.64,PayPal,Completed
T90054,C1962,P348,STORE_40,23-02-2024,657.95,2,1315.9,PayPal,Completed
T90086,C332,P805,STORE_8,03-08-2024,207.78,3,623.34,PayPal,Completed
T90148,C1079,P569,STORE_11,12-05-2024,673.73,2,1347.46,PayPal,Completed
T90169,C1777,P902,STORE_49,29-03-2024,402.2,4,1608.8,PayPal,Completed
T90173,C1060,P714,STORE_19,20-02-2024,759.65,6,4557.9,Bank Transfer,Completed
T90268,C967,P715,STORE_44,08-08-2024,207.78,5,1038.9,Credit Card,Completed
T90287,C921,P179,STORE_1,21-02-2024,697.35,1,697.35,Credit Card,Cancelled
T90311,C61,P537,STORE_15,05-07-2024,531.3,3,1593.9,Credit Card,Completed
T90346,C284,P3,STORE_28,21-03-2024,529.42,5,2647.1,Credit Card,Cancelled
T90367,C1792,P708,STORE_24,03-06-2024,879.28,7,6154.96,PayPal,Completed
T90446,C1546,P682,STORE_15,30-07-2024,452.15,6,2712.9,Bank Transfer,Completed
T90447,C1215,P127,STORE_41,11-08-2024,763.22,9,6868.98,PayPal,Completed
T90489,C712,P702,STORE_19,06-06-2024,763.22,6,4579.32,Bank Transfer,Completed
T90501,C263,P248,STORE_21,05-08-2024,429.94,2,859.88,Bank Transfer,Cancelled
T90526,C170,P113,STORE_2,17-03-2024,879.28,1,879.28,Credit Card,Completed
T90553,C1084,P215,STORE_1,05-05-2024,879.28,4,3517.12,Credit Card,Cancelled
T90559,C1370,P932,STORE_44,16-06-2024,759.65,8,6077.2,PayPal,Completed
T90715,C252,P944,STORE_14,03-08-2024,429.94,6,2579.64,Credit Card,Completed
T90725,C1929,P935,STORE_40,13-03-2024,135.89,4,543.56,Credit Card,Cancelled
T90735,C309,P642,STORE_14,30-06-2024,767.45,6,4604.7,Bank Transfer,Completed
T90780,C1637,P779,STORE_21,23-01-2024,676.12,7,4732.84,PayPal,Completed
T90807,C1221,P799,STORE_14,15-02-2024,621.67,10,6216.7,Bank Transfer,Completed
T90844,C1795,P742,STORE_16,11-03-2024,696.15,7,4873.05,Bank Transfer,Completed
T90846,C928,P28,STORE_7,16-05-2024,202.12,10,2021.2,Credit Card,Cancelled
T90855,C269,P642,STORE_10,02-07-2024,767.45,8,6139.6,PayPal,Completed
T90904,C1552,P215,STORE_29,08-08-2024,879.28,3,2637.84,PayPal,Cancelled
T90910,C1957,P349,STORE_14,19-04-2024,927.1,8,7416.8,Bank Transfer,Cancelled
T90928,C721,P845,STORE_12,17-06-2024,927.1,9,8343.9,Bank Transfer,Completed
T90934,C1360,P805,STORE_48,07-09-2024,207.78,10,2077.8,PayPal,Completed
T90980,C844,P818,STORE_40,25-01-2024,740.88,3,2222.64,PayPal,Completed
T90986,C1748,P28,STORE_22,15-05-2024,202.12,4,808.48,PayPal,Completed
T91022,C79,P679,STORE_46,06-07-2024,98.82,7,691.74,Credit Card,Cancelled
T91030,C1844,P278,STORE_4,09-01-2024,434.78,6,2608.68,Credit Card,Completed
T91077,C1474,P569,STORE_15,20-02-2024,673.73,3,2021.19,Credit Card,Cancelled
T91087,C521,P917,STORE_12,22-04-2024,624.45,7,4371.15,Credit Card,Completed
T9111,C1133,P233,STORE_12,23-01-2024,141.57,9,1274.13,Bank Transfer,Completed
T91137,C1385,P388,STORE_21,08-02-2024,326.79,7,2287.53,Credit Card,Completed
T9115,C1647,P623,STORE_18,25-08-2024,531.3,5,2656.5,Bank Transfer,Completed
T91151,C1773,P94,STORE_12,15-01-2024,487.24,6,2923.44,Credit Card,Completed
T91168,C1952,P102,STORE_19,20-05-2024,504.81,8,4038.48,PayPal,Completed
T91173,C282,P816,STORE_48,18-05-2024,234.76,6,1408.56,Credit Card,Cancelled
T91187,C1028,P843,STORE_27,23-01-2024,207.78,5,1038.9,Bank Transfer,Completed
T91192,C25,P441,STORE_16,01-01-2024,507.17,9,4564.53,Credit Card,Cancelled
T91218,C58,P492,STORE_26,15-02-2024,763.22,3,2289.66,Bank Transfer,Cancelled
T91264,C560,P441,STORE_8,28-07-2024,507.17,4,2028.68,PayPal,Cancelled
T91288,C183,P1977,STORE_21,20-01-2024,529.42,6,3176.52,Bank Transfer,Completed
T91380,C1279,P456,STORE_46,26-02-2024,531.3,2,1062.6,PayPal,Completed
T91404,C1560,P24,STORE_1,13-04-2024,945.45,8,7563.6,Bank Transfer,Completed
T91406,C11,P55,STORE_14,24-08-2024,507.17,4,2028.68,Bank Transfer,Completed
T91411,C1101,P94,STORE_2,13-05-2024,487.24,9,4385.16,PayPal,Cancelled
T91413,C1002,P220,STORE_14,28-07-2024,770.83,7,5395.81,PayPal,Completed
T91416,C611,P126,STORE_40,20-04-2024,759.65,6,4557.9,Bank Transfer,Cancelled
T91442,C1277,P905,STORE_11,21-04-2024,58.86,8,470.88,Bank Transfer,Cancelled
T9147,C1841,P432,STORE_14,26-02-2024,879.28,10,8792.8,Credit Card,Cancelled
T91470,C1855,P978,STORE_11,08-05-2024,879.28,7,6154.96,Credit Card,Cancelled
T91530,C1954,P7130,STORE_50,02-08-2024,657.95,7,4605.65,Bank Transfer,Completed
T91567,C1805,P327,STORE_21,20-07-2024,207.78,3,623.34,Credit Card,Completed
T9159,C1551,P195,STORE_28,29-08-2024,487.24,6,2923.44,Bank Transfer,Completed
T91621,C1922,P629,STORE_4,30-01-2024,58.86,2,117.72,PayPal,Completed
T91642,C1651,P114,STORE_21,23-04-2024,70.81,9,637.29,Bank Transfer,Cancelled
T91666,C617,P702,STORE_41,12-04-2024,763.22,4,3052.88,Credit Card,Completed
T91721,C164,P431,STORE_12,31-08-2024,234.76,7,1643.32,Credit Card,Completed
T91753,C351,P233,STORE_4,31-01-2024,141.57,10,1415.7,Bank Transfer,Completed
T91768,C1854,P620,STORE_47,02-06-2024,39.49,6,236.94,Credit Card,Completed
T91795,C34,P69,STORE_9,14-02-2024,961.39,3,2884.17,Credit Card,Completed
T91851,C144,P56,STORE_11,22-03-2024,696.15,4,2784.6,PayPal,Cancelled
T91969,C1329,P495,STORE_14,07-05-2024,429.33,2,858.66,Bank Transfer,Completed
T91971,C720,P1531,STORE_20,14-05-2024,39.49,8,315.92,Bank Transfer,Completed
T92039,C1124,P1900,STORE_45,02-08-2024,735.59,3,2206.77,PayPal,Cancelled
T9206,C1744,P984,STORE_9,07-02-2024,442.36,4,1769.44,PayPal,Completed
T92068,C995,P634,STORE_12,11-07-2024,290.75,3,872.25,PayPal,Cancelled
T92093,C805,P725,STORE_49,05-01-2024,740.88,6,4445.28,Credit Card,Completed
T92112,C524,P864,STORE_17,05-01-2024,615.07,3,1845.21,Credit Card,Completed
T92139,C1949,P536,STORE_15,13-08-2024,531.3,5,2656.5,Bank Transfer,Completed
T92176,C65,P882,STORE_2,19-04-2024,577.38,10,5773.8,PayPal,Completed
T9220,C1291,P127,STORE_4,13-07-2024,763.22,3,2289.66,Bank Transfer,Completed
T92215,C1755,P916,STORE_18,09-09-2024,531.3,10,5313,Credit Card,Completed
T92222,C1211,P456,STORE_46,13-02-2024,531.3,1,531.3,Credit Card,Completed
T92252,C858,P913,STORE_41,25-05-2024,696.15,2,1392.3,PayPal,Cancelled
T92253,C86,P149,STORE_18,12-01-2024,241.69,3,725.07,Credit Card,Completed
T92282,C801,P917,STORE_14,13-03-2024,624.45,7,4371.15,Bank Transfer,Completed
T92315,C898,P715,STORE_26,11-02-2024,207.78,1,207.78,Bank Transfer,Completed
T92323,C1014,P483,STORE_1,11-02-2024,429.94,6,2579.64,Bank Transfer,Completed
T92338,C666,P346,STORE_18,12-06-2024,160.33,6,961.98,PayPal,Completed
T92356,C1288,P278,STORE_19,19-03-2024,434.78,1,434.78,Credit Card,Completed
T92362,C1825,P483,STORE_2,14-06-2024,429.94,6,2579.64,Bank Transfer,Completed
T92364,C1503,P211,STORE_28,03-06-2024,948.86,8,7590.88,PayPal,Completed
T92382,C1718,P50,STORE_24,06-08-2024,797.5,1,797.5,PayPal,Cancelled
T92474,C1198,P603,STORE_17,28-01-2024,11.54,4,46.16,Bank Transfer,Cancelled
T92535,C1025,P248,STORE_17,05-05-2024,429.94,1,429.94,PayPal,Completed
T9258,C842,P427,STORE_46,30-05-2024,577.38,2,1154.76,Credit Card,Cancelled
T92602,C177,P369,STORE_12,16-09-2024,767.45,4,3069.8,Bank Transfer,Completed
T92656,C642,P564,STORE_15,03-06-2024,577.38,4,2309.52,PayPal,Completed
T92665,C1038,P1922,STORE_19,10-06-2024,748.94,3,2246.82,Credit Card,Completed
T92679,C476,P708,STORE_20,27-08-2024,879.28,3,2637.84,Credit Card,Completed
T92680,C1796,P552,STORE_44,31-08-2024,452.15,9,4069.35,Bank Transfer,Completed
T92726,C1743,P621,STORE_41,05-07-2024,876.4,9,7887.6,PayPal,Completed
T92733,C1971,P708,STORE_11,23-09-2024,879.28,4,3517.12,Credit Card,Cancelled
T92767,C1603,P513,STORE_11,10-06-2024,507.17,10,5071.7,PayPal,Cancelled
T92768,C721,P916,STORE_9,06-02-2024,531.3,2,1062.6,Credit Card,Completed
T92896,C1107,P255,STORE_1,13-09-2024,452.15,1,452.15,Bank Transfer,Completed
T92943,C1642,P327,STORE_25,27-06-2024,207.78,3,623.34,PayPal,Completed
T93007,C1379,P593,STORE_21,25-07-2024,259.96,10,2599.6,Bank Transfer,Completed
T93029,C1090,P1875,STORE_16,27-07-2024,523.11,8,4184.88,Bank Transfer,Cancelled
T9303,C1332,P50,STORE_21,13-09-2024,797.5,7,5582.5,PayPal,Cancelled
T93031,C669,P938,STORE_25,03-09-2024,759.65,4,3038.6,PayPal,Completed
T93042,C1674,P593,STORE_16,19-01-2024,259.96,10,2599.6,PayPal,Completed
T93053,C1770,P545,STORE_44,07-02-2024,452.15,4,1808.6,PayPal,Completed
T9308,C1831,P514,STORE_48,29-05-2024,577.38,2,1154.76,Bank Transfer,Completed
T93087,C1073,P719,STORE_42,11-05-2024,487.24,6,2923.44,PayPal,Completed
T93104,C1031,P95,STORE_7,02-02-2024,991.51,1,991.51,Bank Transfer,Completed
T93106,C704,P965,STORE_10,27-03-2024,326.79,3,980.37,PayPal,Completed
T93117,C714,P36,STORE_45,11-04-2024,141.57,2,283.14,Bank Transfer,Completed
T93122,C1616,P283,STORE_10,02-03-2024,308.4,5,1542,Bank Transfer,Cancelled
T93129,C1270,P728,STORE_12,11-04-2024,793.94,6,4763.64,Credit Card,Cancelled
T93172,C541,P517,STORE_24,18-03-2024,452.15,6,2712.9,Credit Card,Completed
T9321,C448,P886,STORE_50,02-08-2024,725.45,5,3627.25,Credit Card,Cancelled
T93220,C1223,P629,STORE_11,30-08-2024,58.86,4,235.44,Credit Card,Completed
T93225,C1959,P212,STORE_28,31-08-2024,452.15,4,1808.6,Bank Transfer,Completed
T93227,C1318,P179,STORE_14,29-04-2024,697.35,6,4184.1,Credit Card,Completed
T93275,C1439,P46,STORE_15,07-06-2024,34.34,3,103.02,Credit Card,Completed
T93293,C1417,P755,STORE_12,23-08-2024,70.81,4,283.24,Bank Transfer,Completed
T93305,C1407,P56,STORE_12,23-03-2024,696.15,4,2784.6,PayPal,Completed
T93320,C821,P6,STORE_29,19-03-2024,792.11,7,5544.77,Bank Transfer,Cancelled
T9334,C720,P2,STORE_12,26-07-2024,207.78,5,1038.9,Bank Transfer,Cancelled
T9335,C1923,P620,STORE_24,12-02-2024,39.49,9,355.41,Credit Card,Completed
T93374,C863,P536,STORE_15,13-06-2024,531.3,9,4781.7,Bank Transfer,Completed
T93400,C609,P180,STORE_15,23-02-2024,452.15,1,452.15,Bank Transfer,Completed
T93404,C218,P851,STORE_24,26-05-2024,644.04,1,644.04,Bank Transfer,Completed
T93412,C129,P7130,STORE_11,26-03-2024,657.95,8,5263.6,Credit Card,Cancelled
T93445,C1870,P705,STORE_14,03-05-2024,767.45,9,6907.05,Credit Card,Cancelled
T93496,C667,P861,STORE_4,30-07-2024,763.22,8,6105.76,Credit Card,Cancelled
T93524,C323,P805,STORE_11,12-01-2024,207.78,8,1662.24,PayPal,Completed
T93590,C1154,P491,STORE_46,19-03-2024,507.17,2,1014.34,PayPal,Completed
T93642,C1394,P492,STORE_11,30-06-2024,763.22,6,4579.32,Bank Transfer,Completed
T93650,C1311,P755,STORE_42,07-03-2024,70.81,3,212.43,Credit Card,Completed
T93659,C686,P491,STORE_9,22-08-2024,507.17,6,3043.02,Bank Transfer,Completed
T93668,C567,P54,STORE_41,23-01-2024,879.28,4,3517.12,PayPal,Completed
T93675,C553,P702,STORE_11,23-03-2024,763.22,6,4579.32,Bank Transfer,Cancelled
T93696,C1265,P3,STORE_40,01-05-2024,529.42,1,529.42,Credit Card,Cancelled
T93712,C1874,P875,STORE_11,03-09-2024,573.58,5,2867.9,Credit Card,Completed
T93717,C123,P1922,STORE_18,20-04-2024,748.94,10,7489.4,Credit Card,Cancelled
T93731,C503,P818,STORE_16,27-05-2024,740.88,1,740.88,Bank Transfer,Completed
T93757,C1798,P56,STORE_11,16-01-2024,696.15,2,1392.3,Credit Card,Completed
