Transaction_id,Customer_ID,Age,Gender,Loyalty_Member,Product_Type,product_id,Order_Status,Payment_Method,Total_Price,Unit_Price,Quantity,Purchase_Date,Channel,City,Store_Location
T488825,C241,29,Female,No,Home,P81,Completed,Bank Transfer,743.46,371.73,2,31-01-2024,Physical,Hurleyside,STORE_18
T488828,C956,26,Male,No,Books,P679,Cancelled,Credit Card,790.56,98.82,8,23-02-2024,Physical,Mauriceville,STORE_47
T488851,C1720,26,Male,Yes,Clothing,P702,Completed,Credit Card,135.89,135.89,1,17-06-2024,Physical,Makaylaport,STORE_21
T488855,C1699,59,Male,No,Books,P970,Completed,Credit Card,682.56,113.76,6,01-02-2024,Online,Connietown,STORE_23
T488865,C1804,45,Male,No,Beauty,P3,Completed,Bank Transfer,705.03,235.01,3,15-08-2024,Online,Gonzalesberg,STORE_8
T488887,C260,79,Female,Yes,Toys,P224,Completed,Credit Card,2579.08,368.44,7,27-04-2024,Physical,South Loganstad,STORE_7
T488899,C437,68,Female,No,Beauty,P398,Completed,Credit Card,3753.61,536.23,7,26-01-2024,Online,Smithville,STORE_40
T488916,C570,63,Male,Yes,Beauty,P3,Completed,Bank Transfer,705.03,235.01,3,05-02-2024,Online,North Angela,STORE_6
T488951,C1814,80,Female,No,Toys,P864,Completed,Bank Transfer,4305.49,615.07,7,26-06-2024,Online,Boydburgh,STORE_42
T488964,C1686,80,Female,Yes,Books,P127,Cancelled,Bank Transfer,584.85,116.97,5,08-07-2024,Online,West Carlview,STORE_25
T489007,C547,51,Male,No,Toys,P39,Completed,Credit Card,976.73,976.73,1,09-08-2024,Online,Port Michele,STORE_45
T489015,C227,58,Male,No,Toys,P224,Completed,PayPal,1105.32,368.44,3,27-07-2024,Online,Brookstown,STORE_45
T489070,C1933,50,Female,Yes,Toys,P937,Completed,Bank Transfer,300.18,150.09,2,02-02-2024,Online,Port Thomas,STORE_45
T489079,C738,50,Female,No,Home,P472,Completed,Bank Transfer,1776.3,888.15,2,12-05-2024,store_type,Robinsonberg,store_id
T489124,C320,50,Female,No,Books,P935,Cancelled,PayPal,962.73,320.91,3,14-05-2024,Online,Lake Michaeltown,STORE_19
T48913,C294,51,Male,No,Beauty,P425,Completed,PayPal,767.58,127.93,6,16-06-2024,Physical,Diazmouth,STORE_18
T489188,C300,67,Male,No,Books,P561,Cancelled,Credit Card,3814.32,635.72,6,26-04-2024,Physical,Leonardton,STORE_48
T489256,C1011,64,Female,No,Home,P619,Completed,Bank Transfer,8011.62,890.18,9,09-07-2024,Physical,New John,STORE_5
T489264,C869,79,Female,No,Books,P470,Cancelled,Bank Transfer,825.21,825.21,1,09-01-2024,Physical,Arielville,STORE_46
T489268,C1427,79,Female,No,Clothing,P900,Cancelled,PayPal,1764.24,294.04,6,01-02-2024,Online,Cooperfort,STORE_33
T489281,C654,79,Female,No,Clothing,P54,Completed,Bank Transfer,4959.48,826.58,6,24-06-2024,Physical,Sarahmouth,STORE_20
T489298,C1188,55,Male,No,Electronics,P234,Completed,Bank Transfer,3713.16,618.86,6,15-06-2024,Online,Morenoburgh,STORE_31
T489334,C15,46,Male,Yes,Beauty,P818,Completed,Bank Transfer,1574.3,157.43,10,08-05-2024,Physical,Lake Nicholaston,STORE_18
T489344,C1039,58,Male,No,Toys,P864,Completed,Credit Card,1845.21,615.07,3,29-01-2024,Online,Colleenton,STORE_13
T489357,C1839,58,Male,No,Clothing,P653,Cancelled,Credit Card,770.31,770.31,1,13-04-2024,Physical,Garnerbury,STORE_16
T48937,C1505,62,Male,No,Beauty,P523,Cancelled,Bank Transfer,9100.1,910.01,10,25-01-2024,Physical,Lake Jaime,STORE_27
T489386,C227,62,Male,No,Beauty,P244,Completed,Bank Transfer,5783.5,578.35,10,29-03-2024,Online,Brookstown,STORE_40
T489393,C574,55,Male,No,Books,P211,Completed,Bank Transfer,7590.88,948.86,8,31-08-2024,store_type,New Kirsten,store_id
T489402,C766,55,Male,Yes,Books,P114,Cancelled,PayPal,1426.92,713.46,2,01-09-2024,Physical,South Joseph,STORE_37
T489426,C1455,27,Female,No,Books,P470,Completed,Bank Transfer,1650.42,825.21,2,06-03-2024,Online,Jacobfort,STORE_17
T489452,C81,57,Female,No,Beauty,P180,Completed,Credit Card,5359.36,669.92,8,06-01-2024,Physical,South Victorville,STORE_4
T489472,C445,69,Female,Yes,Electronics,P569,Completed,Credit Card,888.09,296.03,3,01-06-2024,Physical,New Melissa,STORE_30
T489484,C179,39,Female,No,Electronics,P926,Cancelled,PayPal,2492.16,311.52,8,15-05-2024,Online,Port Anthony,STORE_17
T48950,C1596,39,Female,No,Electronics,P419,Cancelled,PayPal,341.31,113.77,3,06-07-2024,Physical,Garciaberg,STORE_4
T489510,C1523,53,Male,No,Toys,P102,Completed,Credit Card,2524.05,504.81,5,21-07-2024,Online,East Davidstad,STORE_39
T489520,C1640,71,Male,No,Beauty,P769,Completed,PayPal,549.86,274.93,2,21-01-2024,Online,North Ashleyton,STORE_32
T489573,C879,71,Male,No,Beauty,P180,Completed,Bank Transfer,2679.68,669.92,4,23-03-2024,Online,Port Juan,STORE_23
T489619,C282,71,Male,No,Books,P977,Completed,Bank Transfer,1878.08,234.76,8,15-06-2024,Physical,South Nicole,STORE_14
T489640,C879,71,Male,Yes,Home,P34,Completed,Credit Card,5970.09,852.87,7,15-08-2024,Online,Port Juan,STORE_33
T489665,C1704,75,Male,No,Electronics,P902,Completed,Credit Card,402.2,402.2,1,22-07-2024,Physical,West William,STORE_30
T489743,C1085,75,Male,No,Home,P52,Completed,PayPal,461.35,461.35,1,12-08-2024,Physical,Perezberg,STORE_7
T489754,C1402,79,Female,No,Beauty,P769,Cancelled,PayPal,824.79,274.93,3,05-01-2024,Physical,Valenzuelashire,STORE_27
T489778,C1297,79,Female,No,Toys,P934,Cancelled,Credit Card,5583.54,930.59,6,17-09-2024,Physical,Alexanderchester,STORE_18
T489784,C1360,49,Male,Yes,Electronics,P234,Cancelled,Bank Transfer,5569.74,618.86,9,30-06-2024,Online,Lake Rachael,STORE_40
T489800,C756,79,Female,No,Books,P916,Completed,PayPal,526.72,263.36,2,06-04-2024,Online,South Michaelstad,STORE_22
T489805,C961,24,Female,No,Beauty,P1419,Cancelled,Credit Card,5557.58,793.94,7,03-06-2024,store_type,South Melissa,store_id
T489874,C889,24,Female,No,Electronics,P94,Completed,Bank Transfer,3410.68,487.24,7,08-06-2024,Online,Kristineland,STORE_45
T48992,C525,64,Female,No,Toys,P14,Completed,Credit Card,3939.92,492.49,8,22-07-2024,Online,Lake Sabrina,STORE_38
T489922,C887,18,Female,No,Toys,P24,Completed,PayPal,8509.05,945.45,9,03-02-2024,Online,Lake Ronald,STORE_38
T489969,C602,18,Female,No,Clothing,P393,Completed,Credit Card,1129.64,564.82,2,11-03-2024,store_type,South Michelle,store_id
T48997,C408,70,Female,No,Beauty,P398,Completed,Credit Card,3753.61,536.23,7,16-01-2024,Online,Lake Angela,STORE_17
T489971,C690,70,Female,No,Home,P861,Completed,PayPal,2140.67,305.81,7,04-04-2024,Physical,South Christinaside,STORE_29
T489976,C1285,70,Female,Yes,Books,P561,Cancelled,Bank Transfer,635.72,635.72,1,21-06-2024,Online,North Michael,STORE_12
T490067,C667,39,Female,No,Books,P270,Completed,Credit Card,2438.49,812.83,3,02-09-2024,Online,North Julie,STORE_40
T490075,C588,18,Female,No,Toys,P629,Completed,Bank Transfer,808.42,808.42,1,13-01-2024,Physical,South Jerryfurt,STORE_29
T49008,C1247,18,Female,No,category,product_id,Completed,PayPal,#VALUE!,price,3,08-04-2024,Online,Port Masonside,STORE_23
T490109,C1687,18,Female,No,Toys,P446,Completed,PayPal,2302.2,383.7,6,27-07-2024,Physical,West Lauren,STORE_3
T490131,C254,61,Female,Yes,Beauty,P398,Completed,PayPal,1608.69,536.23,3,25-02-2024,Online,Rachelchester,STORE_1
T490168,C1093,61,Female,No,Books,P114,Completed,Credit Card,713.46,713.46,1,15-07-2024,Physical,North Mark,STORE_41
T490176,C1628,31,Male,No,Toys,P456,Completed,Bank Transfer,3109.32,777.33,4,03-07-2024,Online,Jaystad,STORE_38
T49021,C1040,31,Male,Yes,Clothing,P327,Completed,Credit Card,8990.5,899.05,10,29-08-2024,Online,Payneburgh,STORE_32
T490212,C622,71,Male,Yes,Electronics,P742,Completed,Credit Card,1228.14,204.69,6,20-03-2024,Online,Ritterfort,STORE_6
T490279,C352,71,Male,No,Electronics,P851,Completed,Credit Card,3220.2,644.04,5,08-04-2024,Online,East Francesmouth,STORE_1
T490303,C1811,46,Male,No,Books,P470,Completed,PayPal,825.21,825.21,1,10-04-2024,Physical,Wayneshire,STORE_14
T490306,C773,46,Male,No,Toys,P360,Completed,Bank Transfer,955.71,136.53,7,01-07-2024,Online,Stevenmouth,STORE_49
T490346,C478,46,Male,No,Electronics,P493,Cancelled,PayPal,6238.72,779.84,8,20-07-2024,Online,Hansenview,STORE_35
T490363,C1679,51,Female,No,Books,P679,Cancelled,Credit Card,790.56,98.82,8,29-03-2024,Online,West Monica,STORE_40
T490375,C1249,51,Female,No,Electronics,P188,Completed,PayPal,9493.7,949.37,10,09-04-2024,Physical,Sparksshire,STORE_21
T490404,C178,51,Female,No,Electronics,P742,Cancelled,Credit Card,1023.45,204.69,5,14-06-2024,Online,Jenniferberg,STORE_38
T490437,C1587,45,Female,No,Electronics,P276,Cancelled,Credit Card,2469.69,823.23,3,09-01-2024,Physical,New Joseph,STORE_16
T490480,C1989,45,Female,No,Home,P861,Completed,Credit Card,1529.05,305.81,5,02-05-2024,store_type,Lake Gregory,store_id
T490505,C1861,45,Female,No,Home,P56,Cancelled,PayPal,878.94,97.66,9,07-07-2024,Physical,Martineztown,STORE_10
T490559,C1529,44,Male,No,Toys,P978,Completed,PayPal,8842.5,884.25,10,23-04-2024,Physical,North Melissaborough,STORE_24
T49056,C1790,21,Female,No,Books,P970,Completed,Bank Transfer,1023.84,113.76,9,24-03-2024,Online,East Christine,STORE_38
T490596,C235,21,Female,No,Toys,P496,Completed,Credit Card,7252.08,906.51,8,09-08-2024,Online,Elizabethhaven,STORE_13
T490608,C1007,60,Male,No,Beauty,P552,Completed,Credit Card,5958.4,595.84,10,22-04-2024,Physical,New Patricia,STORE_46
T490626,C679,60,Male,No,Toys,P349,Completed,Credit Card,1448.06,724.03,2,17-09-2024,Physical,South Michaelside,STORE_36
T490627,C1361,58,Male,No,Electronics,P714,Completed,PayPal,4272.8,854.56,5,16-08-2024,Online,Simontown,STORE_25
T490664,C1196,58,Male,No,Clothing,P897,Completed,Credit Card,3425.76,856.44,4,21-09-2024,store_type,Millerstad,store_id
T490674,C607,72,Female,No,Electronics,P554,Completed,Bank Transfer,3704.4,740.88,5,04-05-2024,Physical,Castillostad,STORE_18
T490707,C1694,48,Female,No,Clothing,P593,Completed,PayPal,259.96,259.96,1,08-05-2024,Physical,North Josephhaven,STORE_47
T490766,C840,48,Female,Yes,Home,P988,Cancelled,PayPal,3435.78,572.63,6,20-06-2024,Online,South Jameston,STORE_2
T490771,C1819,33,Male,No,Books,P621,Completed,Credit Card,8764,876.4,10,15-03-2024,Physical,Knoxhaven,STORE_18
T490810,C1035,33,Male,Yes,Electronics,P1942,Completed,Bank Transfer,1739.12,434.78,4,31-05-2024,Online,Suzanneberg,STORE_2
T490814,C1727,31,Female,No,Beauty,P523,Cancelled,Bank Transfer,3640.04,910.01,4,27-07-2024,Online,New Claire,STORE_40
T490818,C590,23,Female,Yes,Home,P880,Completed,PayPal,6721.92,746.88,9,05-08-2024,Physical,Port Walterberg,STORE_37
T490827,C1084,72,Female,Yes,Clothing,P723,Completed,PayPal,3752.95,750.59,5,07-02-2024,Online,Johnsonmouth,STORE_33
T490862,C703,59,Male,No,Electronics,P113,Cancelled,PayPal,1605.05,321.01,5,05-07-2024,Online,Karenbury,STORE_33
T490869,C518,24,Male,No,Clothing,P327,Cancelled,Bank Transfer,6293.35,899.05,7,31-08-2024,Physical,Salazarfort,STORE_46
T490920,C1733,72,Male,Yes,Toys,P7130,Completed,Bank Transfer,6579.5,657.95,10,08-01-2024,Physical,West Briannachester,STORE_27
T490942,C573,55,Female,No,Beauty,P882,Cancelled,Credit Card,332.62,166.31,2,19-07-2024,Physical,South Brandiview,STORE_36
T49096,C1663,70,Female,Yes,Books,P211,Cancelled,Bank Transfer,5693.16,948.86,6,15-02-2024,Physical,West Brandy,STORE_20
T491001,C45,71,Female,No,Beauty,P905,Completed,Bank Transfer,412.02,58.86,7,16-04-2024,Physical,Port Evan,STORE_26
T491015,C1473,71,Female,No,Home,P431,Completed,PayPal,928.08,464.04,2,23-05-2024,Physical,Amymouth,STORE_3
T491026,C1429,71,Female,Yes,Books,P270,Completed,Credit Card,3251.32,812.83,4,02-07-2024,Online,South Cory,STORE_1
T491048,C1156,77,Male,No,Books,P935,Cancelled,PayPal,1925.46,320.91,6,31-08-2024,Online,New Amymouth,STORE_34
T491049,C1838,66,Male,Yes,Clothing,P896,Completed,PayPal,6489.7,927.1,7,21-01-2024,Online,Lynnmouth,STORE_40
T491057,C1611,66,Male,Yes,Electronics,P902,Completed,PayPal,1608.8,402.2,4,25-02-2024,Physical,Johnbury,STORE_46
T491059,C1877,45,Female,No,Beauty,P953,Completed,PayPal,5599.1,559.91,10,31-03-2024,Online,Rosalesshire,STORE_43
T491140,C269,49,Female,No,Books,P708,Cancelled,Bank Transfer,8665.02,962.78,9,05-09-2024,Physical,New Mary,STORE_4
T491147,C1796,53,Male,No,Home,P110,Completed,Bank Transfer,415.28,415.28,1,06-01-2024,Online,Emilyland,STORE_40
T491152,C423,53,Male,Yes,Books,P799,Completed,PayPal,4973.36,621.67,8,06-09-2024,Online,Jonesmouth,STORE_13
T491191,C749,75,Male,Yes,Clothing,P283,Completed,Bank Transfer,2775.6,308.4,9,29-03-2024,Online,Port Jennifer,STORE_6
T491254,C244,75,Male,Yes,Toys,P14,Completed,Credit Card,1969.96,492.49,4,03-05-2024,Online,South Kurtchester,STORE_40
T491295,C857,25,Male,No,Books,P278,Completed,Bank Transfer,2457.2,614.3,4,02-09-2024,Online,Lake Karen,STORE_35
T491323,C534,44,Female,No,Books,P2,Completed,PayPal,1454.46,207.78,7,19-02-2024,Physical,Pruittfurt,STORE_7
T491327,C820,44,Female,Yes,Electronics,P1942,Completed,PayPal,2608.68,434.78,6,14-05-2024,Physical,West Grantville,STORE_44
T491340,C1738,49,Male,Yes,Beauty,P407,Cancelled,Credit Card,6139.6,767.45,8,07-05-2024,Online,Port Sharon,STORE_2
T491354,C1697,51,Female,No,Electronics,P875,Completed,Bank Transfer,1147.16,573.58,2,05-03-2024,Online,Atkinsport,STORE_2
T491363,C1880,23,Female,No,Books,P708,Completed,Credit Card,3851.12,962.78,4,22-07-2024,Online,Jillview,STORE_9
T491380,C1767,68,Male,Yes,Books,P495,Completed,Bank Transfer,4783.3,478.33,10,15-08-2024,Physical,Port Kathleenland,STORE_4
T491434,C514,56,Male,No,Electronics,P742,Completed,Bank Transfer,204.69,204.69,1,14-02-2024,Physical,Johnville,STORE_29
T491632,C9,25,Male,No,Books,P270,Completed,Bank Transfer,6502.64,812.83,8,08-04-2024,Online,Micheleland,STORE_39
T491650,C1203,25,Male,No,Electronics,P832,Completed,PayPal,1629.52,203.69,8,24-04-2024,store_type,Port Bobby,store_id
T49166,C1389,25,Male,Yes,Toys,P978,Cancelled,PayPal,1768.5,884.25,2,01-08-2024,Physical,Port Catherinechester,STORE_50
T491688,C1168,29,Male,No,Toys,P433,Completed,Credit Card,3038.6,759.65,4,22-01-2024,Physical,Lake Amy,STORE_37
T491707,C490,77,Female,No,Home,P95,Cancelled,PayPal,212.2,21.22,10,17-02-2024,Online,South Meghan,STORE_35
T491709,C766,57,Female,No,Toys,P796,Completed,Bank Transfer,50.26,50.26,1,12-03-2024,Physical,South Joseph,STORE_30
T491743,C200,45,Female,Yes,Clothing,P393,Completed,Bank Transfer,2824.1,564.82,5,10-01-2024,Physical,South Teresastad,STORE_28
T491762,C1439,45,Female,No,Clothing,P913,Completed,Bank Transfer,2784.6,696.15,4,02-03-2024,Online,Holmesview,STORE_22
T491770,C613,62,Male,No,Electronics,P578,Completed,Credit Card,950.45,950.45,1,06-02-2024,Online,Lake Melodytown,STORE_6
T491775,C1118,62,Male,No,Beauty,P1419,Completed,PayPal,2381.82,793.94,3,28-05-2024,Online,North Linda,STORE_22
T491777,C608,62,Male,Yes,Books,P195,Cancelled,PayPal,1653.18,551.06,3,02-06-2024,Physical,Mooreland,STORE_28
T491794,C145,56,Female,No,Books,P432,Completed,Bank Transfer,993.96,248.49,4,01-06-2024,Online,Onealbury,STORE_2
T491804,C320,71,Male,No,Home,P619,Completed,Bank Transfer,6231.26,890.18,7,19-01-2024,Physical,Lake Michaeltown,STORE_14
T491833,C1780,71,Male,No,Toys,P102,Cancelled,PayPal,3533.67,504.81,7,28-02-2024,Online,Port Stephanie,STORE_35
T491878,C985,21,Female,No,Electronics,P623,Completed,Bank Transfer,1371.78,685.89,2,22-05-2024,Online,Julieville,STORE_31
T491880,C1161,19,Female,No,Electronics,P554,Cancelled,Bank Transfer,7408.8,740.88,10,13-02-2024,Physical,Campbellberg,STORE_10
T491945,C1441,19,Female,No,Clothing,P1644,Completed,PayPal,3096.52,442.36,7,22-06-2024,Online,Bauerhaven,STORE_45
T491949,C1025,80,Female,No,Clothing,P897,Cancelled,PayPal,4282.2,856.44,5,29-05-2024,Physical,West Markshire,STORE_20
T491959,C45,80,Female,No,Toys,P406,Cancelled,Credit Card,1732.14,577.38,3,07-08-2024,Online,Port Evan,STORE_9
T491982,C1765,63,Male,No,Electronics,P255,Completed,PayPal,3165.05,452.15,7,05-02-2024,Physical,Sherriville,STORE_24
T491988,C1494,63,Male,Yes,Electronics,P1942,Completed,PayPal,1304.34,434.78,3,25-04-2024,Online,Fitzgeraldberg,STORE_49
T491998,C1266,54,Male,No,Beauty,P818,Cancelled,Credit Card,787.15,157.43,5,25-01-2024,Physical,Annaville,STORE_16
T492036,C1784,54,Male,No,Electronics,P493,Completed,Credit Card,3119.36,779.84,4,19-02-2024,Online,Wilsonland,STORE_25
T492125,C918,54,Male,No,Clothing,P1644,Cancelled,Credit Card,2654.16,442.36,6,28-07-2024,Online,New Tinatown,STORE_8
T492129,C712,45,Female,No,Toys,P944,Completed,Bank Transfer,1146.94,573.47,2,10-04-2024,Online,Whiteheadberg,STORE_31
T492149,C1598,45,Female,Yes,Toys,P719,Cancelled,Credit Card,5965.36,745.67,8,27-08-2024,Online,North Tyler,STORE_49
T492152,C1558,51,Female,No,Clothing,P517,Completed,Bank Transfer,4892.85,543.65,9,26-06-2024,Physical,Mckenzieville,STORE_15
T49217,C1999,51,Female,No,Clothing,P283,Completed,Bank Transfer,1233.6,308.4,4,28-06-2024,Physical,Claytonburgh,STORE_26
T492179,C293,71,Male,No,Beauty,P893,Completed,PayPal,1985.9,397.18,5,03-02-2024,Physical,Port Monique,STORE_46
T492201,C1117,71,Male,Yes,Books,P725,Completed,Bank Transfer,1320.8,330.2,4,19-08-2024,Online,Sarahview,STORE_8
T492209,C1355,54,Male,Yes,Electronics,P234,Completed,Credit Card,3094.3,618.86,5,01-08-2024,Physical,Kathrynmouth,STORE_29
T492215,C1893,54,Male,No,Clothing,P723,Cancelled,Bank Transfer,3752.95,750.59,5,27-08-2024,Online,North Jakestad,STORE_1
T492233,C1130,32,Female,No,Books,P916,Cancelled,Credit Card,1580.16,263.36,6,29-04-2024,Online,Martinezshire,STORE_6
T49224,C722,75,Male,Yes,Home,P348,Completed,Bank Transfer,1956.16,244.52,8,28-08-2024,Online,Danielburgh,STORE_2
T492244,C430,31,Male,No,Clothing,P816,Cancelled,Credit Card,3478,347.8,10,05-06-2024,Physical,Amandaside,STORE_29
T492250,C496,58,Female,No,Beauty,P558,Completed,Bank Transfer,2180.52,363.42,6,06-01-2024,Physical,Brianview,STORE_11
T492288,C809,58,Female,No,Books,P932,Cancelled,PayPal,7938.72,992.34,8,02-07-2024,store_type,East Michaeltown,store_id
T492313,C1471,79,Female,No,Books,P2,Cancelled,Credit Card,207.78,207.78,1,04-03-2024,Online,New Karen,STORE_12
T49232,C1791,28,Male,No,Clothing,P283,Completed,Credit Card,925.2,308.4,3,20-02-2024,Online,Charlesfort,STORE_12
T492322,C925,28,Male,No,Toys,P406,Cancelled,Bank Transfer,5196.42,577.38,9,24-04-2024,Online,Barnettland,STORE_38
T492360,C1620,67,Female,No,Home,P644,Completed,PayPal,4957.55,991.51,5,15-06-2024,Online,Brentside,STORE_43
T49241,C1347,60,Male,No,Electronics,P742,Completed,PayPal,614.07,204.69,3,24-08-2024,Physical,East Chris,STORE_41
T492420,C848,20,Male,No,Books,P707,Completed,Bank Transfer,6337,633.7,10,04-04-2024,Online,Fisherton,STORE_35
T492431,C765,27,Female,No,Toys,P366,Completed,Bank Transfer,2635.17,878.39,3,29-02-2024,Physical,Lewisfurt,STORE_5
T492446,C380,27,Female,No,Books,P784,Completed,Bank Transfer,2079.18,693.06,3,31-03-2024,Physical,Hammondport,STORE_16
T492475,C1331,79,Male,No,Books,P640,Cancelled,Bank Transfer,2991.27,997.09,3,18-01-2024,Physical,Johnberg,STORE_28
T492528,C201,79,Male,No,Toys,P360,Cancelled,Credit Card,136.53,136.53,1,25-04-2024,Physical,Martinezhaven,STORE_3
T492562,C626,79,Male,No,Toys,P6,Cancelled,Credit Card,6336.88,792.11,8,23-07-2024,Physical,Garciaview,STORE_5
T492642,C1613,75,Male,No,Home,P266,Completed,Credit Card,1760.78,880.39,2,16-08-2024,Physical,Port Michael,STORE_30
T492654,C1940,39,Male,No,Electronics,P886,Completed,Credit Card,2901.8,725.45,4,19-04-2024,Online,Holmesstad,STORE_43
T492689,C581,39,Male,Yes,Clothing,P465,Completed,PayPal,103.86,11.54,9,17-07-2024,Physical,Jennifermouth,STORE_27
T492701,C341,28,Male,No,Electronics,P832,Cancelled,PayPal,2036.9,203.69,10,13-01-2024,Physical,Carlafurt,STORE_46
T492707,C1128,28,Male,No,Clothing,P46,Completed,PayPal,171.7,34.34,5,26-03-2024,Physical,Melissaburgh,STORE_16
T49271,C84,28,Male,Yes,Toys,P6,Cancelled,Credit Card,1584.22,792.11,2,25-08-2024,Online,West Nancy,STORE_34
T492736,C1266,76,Male,Yes,Books,P388,Cancelled,Credit Card,1890.95,378.19,5,12-02-2024,Online,Annaville,STORE_49
T492738,C930,76,Male,No,Clothing,P715,Cancelled,Bank Transfer,6550.1,655.01,10,23-06-2024,Physical,West Lukefurt,STORE_41
T492771,C1659,76,Male,No,Toys,P446,Completed,PayPal,767.4,383.7,2,19-08-2024,Online,North Stevenstad,STORE_13
T492779,C945,76,Male,No,Electronics,P999,Cancelled,Bank Transfer,662.07,662.07,1,17-01-2024,Online,Port Meganhaven,STORE_34
T492785,C1635,76,Male,No,Clothing,P897,Completed,Bank Transfer,2569.32,856.44,3,06-09-2024,Online,West Jamesbury,STORE_9
T492822,C439,79,Female,No,Books,P1988,Completed,PayPal,2146.65,429.33,5,10-02-2024,Physical,Lyonston,STORE_3
T492848,C226,44,Female,Yes,Beauty,P537,Completed,Bank Transfer,883.14,883.14,1,20-01-2024,Physical,Nguyenland,STORE_11
T492855,C224,39,Male,No,Home,P52,Completed,Bank Transfer,3690.8,461.35,8,17-09-2024,Online,Xavierburgh,STORE_38
T49286,C393,21,Female,Yes,Clothing,P890,Completed,Bank Transfer,1249.8,312.45,4,18-09-2024,Physical,North Jacquelineshire,STORE_21
T492886,C1925,73,Male,No,Clothing,P843,Completed,Credit Card,613.1,122.62,5,19-07-2024,Physical,South Joseberg,STORE_41
T492891,C294,26,Male,No,Clothing,P702,Completed,Credit Card,951.23,135.89,7,15-07-2024,Online,Diazmouth,STORE_49
T492928,C1562,67,Female,Yes,Clothing,P441,Cancelled,Credit Card,3867.84,966.96,4,11-05-2024,Online,North Justinchester,STORE_31
T492979,C800,67,Female,Yes,Clothing,P393,Cancelled,Credit Card,2824.1,564.82,5,23-06-2024,Physical,South Johnberg,STORE_27
T49299,C1629,75,Female,No,Beauty,P74,Cancelled,PayPal,8270.2,827.02,10,20-08-2024,Online,North Jasonport,STORE_1
T492998,C1727,75,Female,No,Beauty,P398,Cancelled,PayPal,3753.61,536.23,7,08-09-2024,Online,New Claire,STORE_25
T493025,C1761,75,Male,No,Toys,P940,Cancelled,PayPal,992.81,141.83,7,04-02-2024,Online,Port Bradmouth,STORE_39
T493028,C1226,75,Male,No,Home,P472,Cancelled,Bank Transfer,6217.05,888.15,7,18-05-2024,Physical,Josephmouth,STORE_5
T493054,C1988,30,Female,No,Toys,P349,Completed,PayPal,3620.15,724.03,5,19-07-2024,Physical,Bushstad,STORE_48
T493073,C1252,64,Male,No,Home,P110,Cancelled,Bank Transfer,2076.4,415.28,5,08-06-2024,store_type,Huffmouth,store_id
T493097,C247,31,Female,No,category,product_id,Completed,PayPal,#VALUE!,price,3,08-04-2024,Online,South Christown,STORE_2
T493101,C1506,31,Female,No,Beauty,P50,Completed,PayPal,4785,797.5,6,28-08-2024,Physical,Vargasside,STORE_5
T493124,C184,18,Male,Yes,Electronics,P623,Cancelled,PayPal,6858.9,685.89,10,23-01-2024,Online,Hughesview,STORE_25
T493154,C1329,32,Female,No,Clothing,P890,Completed,Bank Transfer,1874.7,312.45,6,21-01-2024,Online,Tiffanyland,STORE_42
T493171,C48,32,Female,No,Beauty,P523,Completed,PayPal,910.01,910.01,1,13-05-2024,Physical,Kramerside,STORE_4
T493185,C829,31,Male,No,Beauty,P523,Completed,PayPal,9100.1,910.01,10,17-07-2024,Online,Bentonborough,STORE_13
T49319,C1808,73,Male,No,Electronics,P886,Cancelled,Credit Card,2176.35,725.45,3,14-06-2024,Physical,West Sydney,STORE_41
T493205,C1153,73,Male,Yes,Books,P31,Completed,PayPal,237.42,26.38,9,21-07-2024,Online,Mooreton,STORE_6
T493211,C1126,73,Male,Yes,Toys,P102,Cancelled,PayPal,4038.48,504.81,8,02-09-2024,Online,South Susanshire,STORE_49
T493225,C1474,56,Male,Yes,Beauty,P738,Cancelled,Bank Transfer,6986.72,873.34,8,24-03-2024,Online,Christensenchester,STORE_17
T493252,C1849,44,Female,No,Beauty,P552,Completed,Bank Transfer,1191.68,595.84,2,30-01-2024,store_type,Lake Jacobstad,store_id
T493269,C480,44,Female,No,Toys,P39,Completed,Credit Card,5860.38,976.73,6,28-05-2024,Physical,East Heidishire,STORE_14
T493284,C650,50,Female,No,Clothing,P441,Cancelled,Credit Card,4834.8,966.96,5,11-02-2024,Online,North Thomas,STORE_8
T493345,C372,50,Female,No,Beauty,P50,Completed,PayPal,3190,797.5,4,21-05-2024,Physical,East Dylan,STORE_30
T493450,C1886,50,Female,No,Home,P81,Completed,Bank Transfer,1486.92,371.73,4,22-06-2024,Physical,Christopherbury,STORE_24
T493483,C1397,39,Female,No,Beauty,P138,Cancelled,Credit Card,5342.54,763.22,7,21-02-2024,store_type,New Williamville,store_id
T493486,C612,39,Female,Yes,Electronics,P55,Cancelled,Bank Transfer,840.8,84.08,10,17-06-2024,Physical,Castroton,STORE_5
T493499,C1920,39,Female,No,Books,P679,Completed,PayPal,889.38,98.82,9,23-06-2024,Physical,Elizabethchester,STORE_14
T493500,C1985,70,Male,No,Clothing,P465,Cancelled,Credit Card,92.32,11.54,8,20-01-2024,Online,East Janetport,STORE_33
T493516,C616,70,Male,No,Home,P95,Completed,Credit Card,190.98,21.22,9,09-02-2024,Physical,Gilmoreton,STORE_50
T49354,C1737,70,Male,No,Home,P69,Cancelled,Credit Card,6729.73,961.39,7,12-03-2024,Online,Chadport,STORE_32
T49361,C165,49,Male,No,Home,P95,Completed,PayPal,212.2,21.22,10,27-01-2024,Online,East Christopherfort,STORE_2
