Transaction_id,Customer_ID,Product_id,Store_Location,Purchase_Date,Product_Type,Unit_Price,Quantity,Total_Price,Payment_Method,Channel,Order_Status,Loyalty_Member,Age,Gender,City
T464181,C1372,P1988,STORE_48,2024-02-16,Books,429.33,1,429.33,PayPal,Physical,Completed,TRUE,48,Male,West Sandra
T464182,C173,P900,STORE_22,2024-03-09,Electronics,735.59,4,2942.36,PayPal,Physical,Completed,TRUE,26,Male,Jackbury
T464200,C448,P897,STORE_16,2024-09-05,Home,207.78,10,2077.8,Credit Card,Physical,Completed,TRUE,24,Female,Shepherdborough
T46421,C1747,P456,STORE_41,2024-09-11,Toys,531.3,9,4781.7,Bank Transfer,Physical,Completed,TRUE,30,Male,Jeremiahfort
T464214,C473,P536,STORE_24,2024-07-24,Home,531.3,1,531.3,PayPal,Physical,Completed,FALSE,50,Female,Nathanielville
T464225,C1218,P728,STORE_6,2024-07-05,Books,793.94,4,3175.76,Bank Transfer,Physical,Completed,TRUE,36,Female,Bergberg
T464308,C1328,P558,STORE_34,2024-05-17,Beauty,234.76,1,234.76,Credit Card,Online,Cancelled,TRUE,62,Female,Danielleville
T464324,C418,P644,STORE_48,2024-08-14,Home,34.34,3,103.02,PayPal,Physical,Completed,TRUE,34,Female,East Samantha
T46433,C1414,P642,STORE_31,2024-03-05,Electronics,767.45,3,2302.35,Bank Transfer,Physical,Completed,TRUE,75,Female,Lake Douglasshire
T464360,C1711,P728,STORE_42,2024-08-24,Books,793.94,8,6351.52,Bank Transfer,Online,Completed,TRUE,51,Male,Montgomeryborough
T464405,C1213,P725,STORE_43,2024-01-08,Books,740.88,2,1481.76,Credit Card,Online,Completed,TRUE,24,Female,Carrilloton
T464427,C1710,P897,STORE_11,2024-01-12,Home,207.78,10,2077.8,Bank Transfer,Physical,Cancelled,FALSE,69,Female,South Brianfort
T464442,C605,P441,STORE_3,2024-03-23,Toys,507.17,4,2028.68,PayPal,Physical,Completed,TRUE,39,Male,Ashleyburgh
T464472,C1282,P483,STORE_50,2024-04-17,Beauty,429.94,4,1719.76,PayPal,Physical,Completed,TRUE,48,Female,New Mary
T464564,C599,P1922,STORE_41,2024-09-22,Home,748.94,4,2995.76,PayPal,Physical,Completed,TRUE,61,Male,Port Briannafurt
T46461,C263,P621,STORE_23,2024-01-22,Books,876.4,4,3505.6,Bank Transfer,Online,Cancelled,FALSE,77,Male,Jonathanview
T464623,C456,P56,STORE_35,2024-01-26,Home,696.15,6,4176.9,Bank Transfer,Online,Completed,TRUE,41,Male,West Jacobfurt
T464654,C1560,P69,STORE_42,2024-07-20,Home,961.39,5,4806.95,Bank Transfer,Online,Cancelled,TRUE,29,Male,West Markfurt
T464665,C427,P483,STORE_36,2024-06-09,Beauty,429.94,7,3009.58,Credit Card,Physical,Completed,TRUE,75,Female,Port Laurabury
T464681,C427,P446,STORE_28,2024-03-22,Beauty,748.94,2,1497.88,Credit Card,Physical,Completed,TRUE,75,Female,Port Laurabury
T464736,C1982,P211,STORE_32,2024-06-22,Books,948.86,5,4744.3,PayPal,Online,Completed,FALSE,71,Male,Allenport
T464844,C1675,P513,STORE_9,2024-04-19,Clothing,507.17,2,1014.34,PayPal,Online,Cancelled,TRUE,67,Male,South Audrey
T464884,C1912,P250,STORE_35,2024-05-20,Beauty,531.3,2,1062.6,Credit Card,Online,Cancelled,TRUE,45,Male,Lake Rogerport
T464938,C1227,P276,STORE_11,2024-04-09,Electronics,141.57,10,1415.7,Credit Card,Physical,Cancelled,TRUE,45,Male,Harrellfort
T464960,C165,P932,STORE_6,2024-05-28,Books,759.65,7,5317.55,Credit Card,Physical,Completed,TRUE,66,Female,East Christopherfort
T464961,C539,P738,STORE_46,2024-05-13,Beauty,763.22,7,5342.54,Credit Card,Physical,Completed,FALSE,29,Female,Nicholasview
T464982,C1799,P34,STORE_24,2024-04-26,Home,531.3,8,4250.4,Credit Card,Physical,Completed,TRUE,75,Female,South Tiffany
T465052,C431,P133,STORE_26,2024-07-15,Toys,573.58,9,5162.22,Credit Card,Physical,Cancelled,TRUE,39,Female,Amandatown
T465059,C1322,P917,STORE_26,2024-09-08,Clothing,624.45,10,6244.5,Bank Transfer,Physical,Completed,TRUE,41,Male,Smithhaven
T465077,C1057,P926,STORE_41,2024-06-20,Electronics,311.52,6,1869.12,Credit Card,Physical,Cancelled,TRUE,56,Male,Port Meredith
T465078,C1376,P349,STORE_33,2024-07-06,Toys,927.1,7,6489.7,Bank Transfer,Online,Cancelled,FALSE,28,Male,Ferrellside
T465147,C801,P133,STORE_3,2024-05-26,Toys,573.58,8,4588.64,Bank Transfer,Physical,Completed,FALSE,74,Male,Michaelville
T465160,C223,P138,STORE_18,2024-02-27,Beauty,763.22,1,763.22,PayPal,Physical,Completed,TRUE,24,Male,North Anthony
T465203,C1624,P886,STORE_25,2024-05-09,Electronics,725.45,5,3627.25,Bank Transfer,Online,Completed,FALSE,41,Male,Lake Sarahhaven
T465205,C1453,P707,STORE_43,2024-05-25,Books,927.1,9,8343.9,Credit Card,Online,Completed,TRUE,51,Female,Earlton
T465208,C419,P937,STORE_15,2024-02-05,Toys,507.17,2,1014.34,Credit Card,Physical,Completed,TRUE,20,Female,Reginastad
T465215,C493,P514,STORE_15,2024-03-07,Books,577.38,4,2309.52,Credit Card,Physical,Completed,FALSE,65,Female,West Laurie
T465251,C523,P94,STORE_42,2024-05-22,Electronics,487.24,6,2923.44,Bank Transfer,Online,Completed,TRUE,77,Female,East Michelleside
T465272,C1563,P492,STORE_3,2024-05-18,Clothing,763.22,8,6105.76,PayPal,Physical,Cancelled,TRUE,44,Female,Dixonfort
T465282,C1912,P465,STORE_48,2024-01-15,Home,577.38,1,577.38,Bank Transfer,Physical,Completed,TRUE,45,Male,Lake Rogerport
T465317,C377,P977,STORE_35,2024-06-26,Books,234.76,1,234.76,Credit Card,Online,Completed,TRUE,24,Female,Lake Jenniferside
T46532,C485,P74,STORE_41,2024-05-14,Beauty,207.78,8,1662.24,Credit Card,Physical,Cancelled,TRUE,61,Female,North Zachary
T465332,C614,P6,STORE_50,2024-09-18,Toys,792.11,10,7921.1,Credit Card,Physical,Cancelled,FALSE,21,Male,Port Sarahberg
T46534,C1736,P3,STORE_1,2024-07-30,Beauty,529.42,1,529.42,PayPal,Online,Cancelled,TRUE,58,Male,Port Crystalburgh
T465348,C768,P102,STORE_32,2024-07-08,Clothing,504.81,10,5048.1,Bank Transfer,Online,Completed,TRUE,36,Male,Thompsonhaven
T46535,C1991,P52,STORE_32,2024-01-29,Toys,452.15,9,4069.35,Bank Transfer,Online,Completed,TRUE,58,Male,West Tamara
T465358,C1987,P1875,STORE_9,2024-03-31,Beauty,523.11,3,1569.33,Bank Transfer,Online,Cancelled,TRUE,55,Male,Hornside
T465411,C1756,P348,STORE_21,2024-05-28,Home,657.95,6,3947.7,PayPal,Physical,Completed,TRUE,76,Male,West Brandonshire
T465479,C1884,P913,STORE_48,2024-06-04,Clothing,696.15,1,696.15,Credit Card,Physical,Cancelled,TRUE,68,Female,Lake Caitlinshire
T465518,C1780,P619,STORE_39,2024-03-02,Home,58.86,7,412.02,Credit Card,Online,Completed,FALSE,74,Male,Port Stephanie
T46552,C444,P180,STORE_45,2024-04-11,Beauty,452.15,4,1808.6,Credit Card,Online,Completed,FALSE,78,Female,Tylerberg
T465522,C296,P549,STORE_15,2024-09-09,Clothing,618.14,7,4326.98,Bank Transfer,Physical,Completed,TRUE,56,Male,East Robert
T465603,C1037,P149,STORE_3,2024-06-12,Books,241.69,9,2175.21,PayPal,Physical,Completed,TRUE,53,Male,Rothville
T46568,C1039,P327,STORE_38,2024-02-08,Clothing,207.78,6,1246.68,Bank Transfer,Physical,Cancelled,TRUE,20,Male,Colleenton
T465708,C431,P599,STORE_17,2024-07-19,Books,34.34,9,309.06,PayPal,Online,Completed,TRUE,39,Female,Amandatown
T465755,C1524,P349,STORE_35,2024-06-20,Toys,927.1,10,9271,PayPal,Online,Cancelled,TRUE,54,Male,Brownmouth
T465786,C824,P715,STORE_30,2024-01-10,Clothing,207.78,6,1246.68,Credit Card,Physical,Completed,TRUE,68,Male,Joelton
T465802,C1637,P723,STORE_6,2024-01-30,Clothing,241.69,1,241.69,Bank Transfer,Physical,Completed,FALSE,24,Male,West Craigville
T46581,C1000,P56,STORE_7,2024-07-21,Home,696.15,9,6265.35,PayPal,Physical,Completed,FALSE,56,Male,Bauerfurt
T465812,C1083,P554,STORE_22,2024-02-22,Electronics,740.88,1,740.88,PayPal,Physical,Completed,TRUE,79,Male,Lauraburgh
T465832,C306,P769,STORE_3,2024-06-19,Beauty,429.94,5,2149.7,Bank Transfer,Physical,Completed,TRUE,25,Female,Graystad
T46584,C1499,P393,STORE_3,2024-09-19,Clothing,207.78,9,1870.02,PayPal,Physical,Completed,TRUE,80,Female,Lake Carolhaven
T465846,C543,P953,STORE_18,2024-08-10,Beauty,34.34,4,137.36,Credit Card,Physical,Cancelled,FALSE,36,Male,South Joshua
T465848,C1081,P569,STORE_30,2024-02-13,Electronics,673.73,9,6063.57,PayPal,Physical,Completed,FALSE,63,Female,Vasquezhaven
T465897,C560,P398,STORE_21,2024-07-12,Beauty,58.86,1,58.86,Bank Transfer,Physical,Completed,TRUE,44,Female,North Anthony
T465924,C990,P180,STORE_26,2024-08-15,Beauty,452.15,1,452.15,PayPal,Physical,Completed,FALSE,20,Female,Bradyview
T465932,C1218,P799,STORE_40,2024-06-06,Books,621.67,6,3730.02,PayPal,Online,Completed,TRUE,36,Female,Bergberg
T465935,C65,P57,STORE_21,2024-08-25,Beauty,98.82,10,988.2,Credit Card,Physical,Completed,TRUE,61,Female,Briantown
T465940,C1596,P545,STORE_46,2024-05-29,Clothing,452.15,6,2712.9,Bank Transfer,Physical,Cancelled,TRUE,78,Female,Garciaberg
T465945,C30,P843,STORE_15,2024-05-25,Clothing,207.78,3,623.34,Credit Card,Physical,Completed,TRUE,50,Male,Kellyberg
T465964,C1773,P149,STORE_33,2024-07-18,Books,241.69,9,2175.21,Credit Card,Online,Cancelled,TRUE,63,Male,Lake Andrewmouth
T46598,C1893,P20,STORE_22,2024-02-23,Beauty,763.22,1,763.22,Credit Card,Physical,Completed,TRUE,24,Male,North Jakestad
T466003,C142,P432,STORE_9,2024-05-12,Toys,879.28,6,5275.68,Bank Transfer,Online,Cancelled,TRUE,67,Male,Port Andrewstad
T466027,C1418,P1900,STORE_3,2024-07-02,Books,735.59,10,7355.9,Credit Card,Physical,Completed,TRUE,45,Female,New Anita
T466041,C631,P536,STORE_27,2024-06-13,Home,531.3,5,2656.5,Credit Card,Physical,Completed,TRUE,66,Male,North Joshuashire
T466059,C1971,P621,STORE_15,2024-08-28,Books,876.4,5,4382,PayPal,Physical,Completed,FALSE,65,Male,West James
T466066,C1231,P554,STORE_25,2024-06-03,Electronics,740.88,4,2963.52,Bank Transfer,Online,Completed,TRUE,41,Female,Pageburgh
T466083,C460,P965,STORE_43,2024-05-14,Books,326.79,10,3267.9,PayPal,Online,Cancelled,TRUE,31,Male,Port Tonya
T466092,C1289,P725,STORE_25,2024-05-01,Books,740.88,7,5186.16,Bank Transfer,Online,Cancelled,FALSE,70,Male,Port Donna
T466106,C712,P629,STORE_45,2024-08-15,Toys,58.86,7,412.02,Credit Card,Online,Cancelled,TRUE,66,Male,Whiteheadberg
T466127,C568,P180,STORE_50,2024-01-18,Beauty,452.15,1,452.15,Credit Card,Physical,Completed,TRUE,44,Female,Port Colleenville
T466144,C1640,P552,STORE_6,2024-06-14,Beauty,452.15,3,1356.45,Credit Card,Physical,Completed,TRUE,20,Male,North Ashleyton
T466163,C1587,P95,STORE_10,2024-07-30,Home,991.51,3,2974.53,Bank Transfer,Physical,Completed,TRUE,34,Male,New Joseph
T46617,C1809,P599,STORE_10,2024-05-01,Books,34.34,3,103.02,Credit Card,Physical,Cancelled,TRUE,49,Male,Priceton
T466187,C557,P102,STORE_47,2024-01-25,Clothing,504.81,7,3533.67,Bank Transfer,Physical,Completed,TRUE,39,Male,South Stephaniemouth
T466202,C588,P138,STORE_27,2024-04-27,Beauty,763.22,6,4579.32,Credit Card,Physical,Completed,TRUE,23,Male,South Jerryfurt
T466242,C1686,P900,STORE_45,2024-02-06,Electronics,735.59,3,2206.77,Credit Card,Online,Completed,TRUE,77,Male,West Carlview
T46626,C1658,P934,STORE_6,2024-04-23,Toys,241.69,8,1933.52,Bank Transfer,Physical,Cancelled,TRUE,43,Female,North Stevenmouth
T466277,C1081,P346,STORE_22,2024-04-27,Toys,160.33,1,160.33,PayPal,Physical,Completed,FALSE,63,Female,Vasquezhaven
T466293,C1239,P935,STORE_17,2024-06-27,Books,135.89,6,815.34,Bank Transfer,Online,Completed,TRUE,69,Female,Port Juan
T466298,C1759,P224,STORE_49,2024-06-30,Clothing,368.44,9,3315.96,Credit Card,Online,Completed,TRUE,43,Male,Martinezstad
T466299,C315,P981,STORE_47,2024-07-10,Toys,141.57,8,1132.56,PayPal,Physical,Completed,FALSE,28,Female,Natalieland
T466321,C185,P705,STORE_15,2024-07-30,Books,767.45,8,6139.6,Bank Transfer,Physical,Completed,TRUE,48,Female,New Debraburgh
T466370,C1860,P441,STORE_24,2024-02-10,Toys,507.17,8,4057.36,PayPal,Physical,Completed,FALSE,62,Male,Lake Michelle
T46640,C575,P133,STORE_34,2024-08-16,Toys,573.58,6,3441.48,Credit Card,Online,Cancelled,TRUE,45,Female,Sharistad
T466403,C1791,P20,STORE_38,2024-07-19,Beauty,763.22,10,7632.2,Credit Card,Physical,Completed,TRUE,46,Male,Charlesfort
T466407,C1519,P496,STORE_37,2024-01-22,Beauty,34.34,6,206.04,Bank Transfer,Physical,Completed,TRUE,45,Male,West Nicholas
T466430,C705,P653,STORE_21,2024-05-11,Clothing,927.1,2,1854.2,Bank Transfer,Physical,Cancelled,FALSE,48,Male,New David
T466491,C1634,P893,STORE_7,2024-08-14,Beauty,696.15,1,696.15,PayPal,Physical,Completed,TRUE,67,Male,Rollinsmouth
T466523,C1160,P723,STORE_18,2024-03-08,Clothing,241.69,3,725.07,Bank Transfer,Physical,Completed,TRUE,72,Male,East Richard
T466524,C200,P248,STORE_11,2024-04-06,Electronics,429.94,1,429.94,Bank Transfer,Physical,Completed,TRUE,69,Male,South Teresastad
T466528,C684,P944,STORE_49,2024-05-04,Toys,429.94,3,1289.82,PayPal,Online,Completed,TRUE,47,Female,New Maryport
T466560,C1803,P561,STORE_10,2024-09-16,Books,635.72,3,1907.16,PayPal,Physical,Cancelled,FALSE,40,Male,Port Matthew
T466589,C1651,P55,STORE_49,2024-01-16,Books,507.17,1,507.17,Bank Transfer,Online,Completed,FALSE,25,Male,Lake Cindyberg
T466597,C651,P513,STORE_50,2024-06-11,Clothing,507.17,4,2028.68,Credit Card,Physical,Completed,TRUE,61,Male,Grayview
T466607,C729,P728,STORE_18,2024-09-08,Books,793.94,2,1587.88,Bank Transfer,Physical,Completed,TRUE,72,Male,North Marcia
T46661,C1383,P629,STORE_37,2024-08-07,Toys,58.86,9,529.74,Bank Transfer,Physical,Cancelled,TRUE,27,Female,Rodriguezstad
T466613,C627,P388,STORE_35,2024-01-10,Books,326.79,2,653.58,PayPal,Online,Completed,TRUE,71,Female,Jameston
T466647,C249,P205,STORE_21,2024-09-14,Home,577.38,5,2886.9,PayPal,Physical,Completed,TRUE,73,Female,East Jacquelineport
T466663,C751,P738,STORE_12,2024-03-23,Beauty,763.22,9,6868.98,PayPal,Online,Completed,TRUE,25,Male,Danielshire
T466672,C1451,P755,STORE_41,2024-04-14,Clothing,70.81,1,70.81,Bank Transfer,Physical,Completed,TRUE,66,Male,Lake Johnberg
T466683,C369,P513,STORE_26,2024-09-02,Clothing,507.17,6,3043.02,PayPal,Physical,Completed,TRUE,35,Female,Brayport
T466736,C1594,P94,STORE_16,2024-01-01,Electronics,487.24,5,2436.2,Credit Card,Physical,Cancelled,TRUE,19,Male,Parkerton
T466763,C193,P388,STORE_45,2024-01-27,Books,326.79,8,2614.32,PayPal,Online,Completed,TRUE,24,Male,Port Rhondastad
T466764,C1980,P95,STORE_20,2024-07-19,Home,991.51,9,8923.59,PayPal,Physical,Completed,TRUE,51,Male,North Nancy
T466769,C605,P129,STORE_13,2024-01-11,Books,927.1,10,9271,Bank Transfer,Online,Cancelled,TRUE,39,Male,Ashleyburgh
T466775,C58,P642,STORE_43,2024-03-28,Electronics,767.45,10,7674.5,Credit Card,Online,Cancelled,TRUE,50,Male,Michaelbury
T466866,C1976,P653,STORE_25,2024-03-18,Clothing,927.1,1,927.1,Credit Card,Online,Completed,FALSE,30,Male,Flowersburgh
T466871,C681,P110,STORE_41,2024-03-11,Home,98.82,8,790.56,PayPal,Physical,Cancelled,TRUE,19,Male,Davidberg
T466918,C2000,P705,STORE_41,2024-04-07,Books,767.45,5,3837.25,PayPal,Physical,Completed,TRUE,65,Male,West Joel
T466949,C1547,P133,STORE_25,2024-07-08,Toys,573.58,6,3441.48,PayPal,Online,Completed,TRUE,23,Female,Brandonfort
T466982,C1001,P621,STORE_41,2024-07-04,Books,876.4,7,6134.8,Bank Transfer,Physical,Cancelled,TRUE,72,Female,Estesside
T467053,C1088,P702,STORE_34,2024-08-02,Clothing,763.22,1,763.22,PayPal,Online,Completed,TRUE,44,Female,South Melissa
T467055,C1763,P796,STORE_45,2024-01-13,Electronics,531.3,9,4781.7,Bank Transfer,Online,Completed,TRUE,42,Male,Rodrigueztown
T467060,C1086,P1900,STORE_20,2024-08-11,Books,735.59,9,6620.31,PayPal,Physical,Completed,TRUE,76,Female,West Richard
T467099,C1274,P843,STORE_8,2024-06-01,Clothing,207.78,4,831.12,Bank Transfer,Online,Completed,TRUE,77,Female,New Jonathanville
T467105,C495,P133,STORE_50,2024-06-04,Toys,573.58,8,4588.64,Bank Transfer,Physical,Completed,TRUE,50,Female,Lake Kaitlyn
T467156,C1,P514,STORE_42,2024-05-01,Books,577.38,2,1154.76,PayPal,Online,Cancelled,TRUE,26,Male,South Ronaldshire
T467209,C344,P81,STORE_38,2024-02-13,Home,326.79,1,326.79,PayPal,Physical,Completed,TRUE,66,Female,North Oliviafort
T467253,C36,P425,STORE_43,2024-05-20,Beauty,113.77,9,1023.93,Bank Transfer,Online,Cancelled,TRUE,72,Male,South Angelaton
T467255,C113,P36,STORE_28,2024-01-04,Electronics,141.57,4,566.28,Credit Card,Physical,Cancelled,TRUE,40,Male,Jeremyton
T467272,C189,P1977,STORE_45,2024-03-11,Beauty,529.42,5,2647.1,Credit Card,Online,Cancelled,FALSE,36,Male,East Aaron
T467299,C358,P769,STORE_47,2024-06-23,Beauty,429.94,10,4299.4,PayPal,Physical,Completed,TRUE,80,Male,Holmesshire
T467316,C1492,P742,STORE_28,2024-01-19,Electronics,696.15,9,6265.35,Credit Card,Physical,Cancelled,TRUE,62,Male,Jackieview
T467334,C206,P254,STORE_41,2024-07-16,Clothing,759.65,7,5317.55,Bank Transfer,Physical,Completed,FALSE,77,Male,Port Brandiside
T467338,C1569,P327,STORE_41,2024-06-23,Clothing,207.78,5,1038.9,PayPal,Physical,Cancelled,FALSE,51,Male,Thompsonfurt
T467373,C1037,P283,STORE_9,2024-02-27,Clothing,308.4,5,1542,PayPal,Online,Completed,TRUE,53,Male,Rothville
T467395,C1972,P110,STORE_46,2024-02-02,Home,98.82,10,988.2,Credit Card,Physical,Completed,TRUE,33,Male,West Lisaland
T467443,C1348,P491,STORE_3,2024-05-11,Electronics,507.17,7,3550.19,Credit Card,Physical,Cancelled,TRUE,49,Female,Jerometown
T467460,C311,P913,STORE_30,2024-05-19,Clothing,696.15,5,3480.75,Credit Card,Physical,Completed,TRUE,69,Female,South Brucestad
T46752,C1570,P113,STORE_20,2024-02-22,Electronics,879.28,1,879.28,Bank Transfer,Physical,Cancelled,FALSE,20,Male,North Ronaldfort
T467522,C1926,P634,STORE_5,2024-04-14,Books,290.75,6,1744.5,PayPal,Physical,Cancelled,TRUE,24,Female,Brownland
T467528,C177,P24,STORE_23,2024-06-04,Toys,945.45,5,4727.25,PayPal,Online,Completed,TRUE,30,Male,Ballstad
T467536,C1957,P784,STORE_35,2024-06-14,Books,34.34,1,34.34,Credit Card,Online,Completed,FALSE,23,Female,North Peter
T467578,C1993,P549,STORE_18,2024-08-05,Clothing,618.14,3,1854.42,PayPal,Physical,Completed,FALSE,63,Male,North Jonathan
T467608,C675,P1981,STORE_5,2024-03-28,Home,673.73,1,673.73,Bank Transfer,Physical,Completed,FALSE,79,Female,Schultzfort
T467614,C1890,P999,STORE_29,2024-07-21,Electronics,759.65,6,4557.9,Bank Transfer,Physical,Completed,TRUE,79,Male,New Robert
T467631,C1580,P629,STORE_20,2024-04-11,Toys,58.86,1,58.86,Bank Transfer,Physical,Cancelled,TRUE,75,Male,Garciaside
T467672,C595,P644,STORE_27,2024-05-19,Home,34.34,2,68.68,PayPal,Physical,Completed,TRUE,41,Male,Kariport
T467750,C743,P940,STORE_41,2024-06-02,Toys,740.88,8,5927.04,Credit Card,Physical,Completed,TRUE,38,Male,Morenoport
T467797,C1413,P714,STORE_21,2024-03-12,Home,759.65,7,5317.55,PayPal,Physical,Completed,TRUE,38,Female,Murrayton
T467833,C349,P220,STORE_23,2024-06-03,Clothing,770.83,8,6166.64,PayPal,Online,Cancelled,TRUE,29,Male,New Emilyside
T467856,C67,P934,STORE_18,2024-03-18,Toys,241.69,8,1933.52,Credit Card,Physical,Completed,TRUE,46,Female,Lake Kimberly
T467931,C430,P69,STORE_32,2024-02-03,Home,961.39,3,2884.17,PayPal,Online,Completed,FALSE,74,Male,Amandaside
T467933,C1835,P897,STORE_24,2024-04-20,Home,207.78,5,1038.9,PayPal,Physical,Completed,TRUE,61,Male,Anthonymouth
T467968,C1144,P337,STORE_11,2024-01-25,Books,763.22,7,5342.54,Bank Transfer,Physical,Cancelled,TRUE,38,Male,Travisstad
T467970,C115,P544,STORE_21,2024-02-11,Beauty,879.28,10,8792.8,Credit Card,Physical,Completed,TRUE,69,Male,Simmonsside
T467979,C568,P545,STORE_35,2024-03-12,Clothing,452.15,8,3617.2,PayPal,Online,Completed,TRUE,44,Female,Port Colleenville
T467988,C381,P81,STORE_28,2024-06-02,Home,326.79,7,2287.53,Bank Transfer,Physical,Cancelled,FALSE,58,Male,North Davidton
T468013,C784,P619,STORE_27,2024-06-14,Home,58.86,6,353.16,Bank Transfer,Physical,Completed,FALSE,35,Male,Jessicaborough
T468023,C1245,P626,STORE_26,2024-07-08,Beauty,838.82,10,8388.2,Bank Transfer,Physical,Completed,FALSE,19,Female,Lake Tiffany
T468025,C289,P593,STORE_17,2024-05-17,Clothing,259.96,9,2339.64,Credit Card,Online,Completed,TRUE,23,Male,South Jameschester
T468086,C724,P234,STORE_6,2024-06-14,Electronics,531.3,7,3719.1,Bank Transfer,Physical,Completed,TRUE,23,Male,Lopezshire
T468120,C1756,P1981,STORE_50,2024-07-27,Home,673.73,8,5389.84,Bank Transfer,Physical,Completed,TRUE,76,Male,West Brandonshire
T468146,C1544,P427,STORE_35,2024-08-21,Electronics,577.38,3,1732.14,Bank Transfer,Online,Completed,TRUE,47,Male,Lake Brandonstad
T468206,C1573,P900,STORE_6,2024-07-13,Electronics,735.59,9,6620.31,Credit Card,Physical,Cancelled,FALSE,25,Male,Amandaport
T468209,C633,P1922,STORE_29,2024-04-06,Home,748.94,1,748.94,PayPal,Physical,Completed,TRUE,30,Female,Port Valerieberg
T468211,C1297,P102,STORE_15,2024-04-10,Clothing,504.81,3,1514.43,PayPal,Physical,Cancelled,TRUE,62,Female,Alexanderchester
T468217,C1798,P544,STORE_45,2024-03-19,Beauty,879.28,5,4396.4,Bank Transfer,Online,Cancelled,TRUE,22,Male,Longchester
T468218,C456,P549,STORE_28,2024-04-09,Clothing,618.14,4,2472.56,Bank Transfer,Physical,Completed,TRUE,41,Male,West Jacobfurt
T468247,C800,P53,STORE_10,2024-08-23,Clothing,34.34,10,343.4,Bank Transfer,Physical,Completed,TRUE,64,Male,South Johnberg
T468317,C1014,P514,STORE_28,2024-05-11,Books,577.38,10,5773.8,PayPal,Physical,Completed,TRUE,22,Male,Smithmouth
T468325,C1734,P944,STORE_43,2024-06-24,Toys,429.94,2,859.88,PayPal,Online,Cancelled,TRUE,73,Female,Hessfort
T468368,C1899,P492,STORE_39,2024-07-15,Clothing,763.22,4,3052.88,PayPal,Online,Cancelled,TRUE,68,Male,East Travis
T468389,C1131,P626,STORE_15,2024-07-30,Beauty,838.82,2,1677.64,PayPal,Physical,Completed,FALSE,50,Male,Jenniferhaven
T468392,C348,P138,STORE_50,2024-03-16,Beauty,763.22,2,1526.44,Bank Transfer,Physical,Cancelled,TRUE,35,Female,Juliemouth
T468429,C246,P407,STORE_3,2024-06-24,Beauty,767.45,3,2302.35,PayPal,Physical,Completed,TRUE,76,Female,East Debra
T468430,C582,P180,STORE_24,2024-05-31,Beauty,452.15,4,1808.6,PayPal,Physical,Cancelled,FALSE,32,Male,Fletcherberg
T468452,C1721,P110,STORE_50,2024-02-13,Home,98.82,4,395.28,PayPal,Physical,Completed,TRUE,22,Male,Port Patricialand
T468468,C660,P431,STORE_20,2024-02-27,Home,234.76,5,1173.8,PayPal,Physical,Completed,TRUE,67,Female,Christinachester
T468524,C399,P886,STORE_42,2024-04-15,Electronics,725.45,10,7254.5,Bank Transfer,Online,Completed,TRUE,79,Female,Lake Sheilaburgh
T468563,C766,P552,STORE_48,2024-08-10,Beauty,452.15,4,1808.6,Bank Transfer,Physical,Completed,FALSE,58,Male,South Joseph
T468581,C1960,P31,STORE_31,2024-08-27,Books,241.69,8,1933.52,Bank Transfer,Physical,Cancelled,TRUE,46,Male,West Aaronland
T468591,C594,P263,STORE_15,2024-03-06,Beauty,429.94,1,429.94,Bank Transfer,Physical,Completed,TRUE,61,Male,West Steventon
T468612,C65,P31,STORE_48,2024-08-18,Books,241.69,6,1450.14,PayPal,Physical,Cancelled,TRUE,61,Female,Briantown
T468660,C1374,P796,STORE_23,2024-06-27,Electronics,531.3,5,2656.5,Bank Transfer,Online,Completed,TRUE,71,Female,East Tiffany
T468665,C1561,P179,STORE_32,2024-09-17,Books,697.35,7,4881.45,PayPal,Online,Completed,TRUE,49,Male,Lake Kathleenchester
T468713,C1952,P599,STORE_18,2024-04-05,Books,34.34,6,206.04,Bank Transfer,Physical,Completed,FALSE,66,Male,Williamsland
T468729,C1169,P179,STORE_29,2024-05-26,Books,697.35,4,2789.4,PayPal,Physical,Cancelled,FALSE,80,Male,South Cathyburgh
T468735,C567,P640,STORE_4,2024-09-07,Books,332.64,5,1663.2,Credit Card,Physical,Cancelled,TRUE,57,Male,North Andrea
T468744,C1532,P916,STORE_11,2024-02-11,Clothing,531.3,10,5313,Credit Card,Physical,Cancelled,FALSE,37,Female,Port Alyssastad
T468757,C1637,P905,STORE_37,2024-07-10,Beauty,58.86,10,588.6,PayPal,Physical,Completed,FALSE,24,Male,West Craigville
T468786,C1625,P491,STORE_20,2024-08-19,Electronics,507.17,2,1014.34,Credit Card,Physical,Cancelled,TRUE,47,Male,Sanderschester
T468788,C1224,P248,STORE_44,2024-01-19,Electronics,429.94,4,1719.76,Credit Card,Physical,Cancelled,TRUE,71,Female,Larsonborough
T46880,C844,P613,STORE_34,2024-04-02,Beauty,577.38,9,5196.42,Credit Card,Online,Cancelled,FALSE,68,Female,Parkberg
T468835,C582,P531,STORE_30,2024-01-09,Books,788.37,5,3941.85,Credit Card,Physical,Cancelled,FALSE,32,Male,Fletcherberg
T468876,C856,P917,STORE_39,2024-03-09,Clothing,624.45,6,3746.7,Bank Transfer,Online,Completed,TRUE,69,Male,Richardfurt
T46891,C1293,P552,STORE_43,2024-08-19,Beauty,452.15,7,3165.05,PayPal,Online,Completed,TRUE,62,Female,New Davidchester
