transaction_id,customer_id,transaction_date,product_id,product_category,quantity,price_per_unit,total_amount,city,state
17446,C1608,2025-07-04,P402,Sports,1,72.55,72.55,Martinezshire,Maryland
17447,C3702,2024-11-02,P100,Electronics,3,60.8,182.4,Hudsonfurt,Pennsylvania
17448,C1120,2024-11-01,P100,Electronics,2,34.86,69.72,Cynthiaport,Massachusetts
17449,C3770,2024-08-19,P401,Sports,2,192.75,385.5,Hicksfurt,Pennsylvania
17450,C3362,2025-05-06,P100,Electronics,3,208.45,625.35,Lake Theodore,Alabama
17451,C1424,2025-02-19,P302,Home & Kitchen,3,358.62,1075.86,North James,North Dakota
17452,C1516,2024-08-20,P200,Clothing,2,413.16,826.32,Stephenmouth,Indiana
17453,C3284,2024-09-25,P200,Clothing,2,454.11,908.22,Port Alyssa,New Jersey
17454,C3883,2025-02-05,P400,Sports,5,378.78,1893.9,Susanchester,New Jersey
17455,C3395,2025-03-12,P400,Sports,5,159.16,795.8,South Barbara,Colorado
17456,C3157,2025-05-14,P100,Electronics,4,15.85,63.4,Hallchester,North Dakota
17457,C1840,2025-03-14,P302,Home & Kitchen,4,479.81,1919.24,Gonzalesfurt,Oklahoma
17458,C1457,2024-07-31,P402,Sports,2,70.71,141.42,Port Melissa,Idaho
17459,C2539,2025-04-01,P402,Sports,5,101.04,505.2,Susanview,Illinois
17460,C3441,2024-12-15,P102,Electronics,1,312.46,312.46,North Deniseburgh,Iowa
17461,C3558,2024-11-04,P201,Clothing,1,192.46,192.46,Snyderfort,Vermont
17462,C2235,2024-08-15,P200,Clothing,4,422.8,1691.2,New Jenniferburgh,Michigan
17463,C2009,2024-07-30,P302,Home & Kitchen,5,276.79,1383.95,Gonzalezport,Maryland
17464,C2139,2024-12-11,P500,Beauty,2,227.69,455.38,Leslieborough,North Carolina
17465,C1392,2025-01-08,P402,Sports,2,276.43,552.86,Brownbury,Pennsylvania
17466,C2024,2025-04-01,P200,Clothing,4,39.99,159.96,Lake Carla,Michigan
17467,C2500,2025-05-27,P501,Beauty,4,92.83,371.32,North Gabriel,South Dakota
17468,C2999,2025-06-12,P301,Home & Kitchen,1,225.41,225.41,New Kimchester,Texas
17469,C2458,2025-01-28,P100,Electronics,3,457.75,1373.25,East Brianstad,Nebraska
17470,C1837,2024-12-16,P302,Home & Kitchen,5,264.2,1321.0,Garnerstad,Hawaii
17471,C3093,2025-06-27,P302,Home & Kitchen,1,336.9,336.9,Jamesborough,Nebraska
17472,C3312,2025-03-17,P102,Electronics,5,407.45,2037.25,Crosston,North Carolina
17473,C1558,2025-05-24,P202,Clothing,3,38.4,115.2,Port Robertmouth,Texas
17474,C3266,2024-11-29,P501,Beauty,4,245.81,983.24,North Bonnie,New Jersey
17475,C2450,2024-12-03,P201,Clothing,5,248.3,1241.5,Rogersstad,Oklahoma
17476,C2745,2025-04-27,P201,Clothing,1,496.13,496.13,East Deborahfurt,Delaware
17477,C1961,2024-07-31,P300,Home & Kitchen,3,443.28,1329.84,Leehaven,Maryland
17478,C1066,2025-01-21,P202,Clothing,1,228.66,228.66,Hansenbury,Maine
17479,C3021,2024-09-30,P401,Sports,4,343.72,1374.88,Lake Luis,Hawaii
17480,C1954,2025-05-27,P102,Electronics,4,114.45,457.8,Kelliborough,West Virginia
17481,C1282,2025-05-10,P100,Electronics,5,396.5,1982.5,North Lynn,Tennessee
17482,C3417,2025-03-08,P402,Sports,1,499.46,499.46,Meyerberg,Kansas
17483,C2003,2024-10-09,P301,Home & Kitchen,2,22.53,45.06,Port Karenfort,Illinois
17484,C2047,2025-02-05,P400,Sports,1,422.1,422.1,Allenside,Wyoming
17485,C1316,2024-11-14,P100,Electronics,4,251.52,1006.08,North Kristinaberg,Wyoming
17486,C3584,2024-12-27,P400,Sports,2,247.97,495.94,Sharpton,Missouri
17487,C3205,2024-11-09,P200,Clothing,4,57.79,231.16,Tateside,Arizona
17488,C2174,2025-05-14,P500,Beauty,1,449.12,449.12,Chapmanshire,Idaho
17489,C1589,2024-10-08,P302,Home & Kitchen,2,32.09,64.18,Lake Stephanie,Pennsylvania
17490,C2838,2024-09-10,P101,Electronics,2,415.78,831.56,South Joseville,Rhode Island
17491,C2105,2025-01-08,P300,Home & Kitchen,3,221.48,664.44,West Nicole,Oklahoma
17492,C2315,2024-08-19,P400,Sports,2,186.49,372.98,Lake Conniehaven,Virginia
17493,C3357,2025-01-12,P101,Electronics,3,418.89,1256.67,Bradleybury,Oklahoma
17494,C1896,2024-07-15,P500,Beauty,3,361.09,1083.27,Sandraland,West Virginia
17495,C1529,2025-05-15,P401,Sports,5,321.51,1607.55,Justinmouth,Washington
17496,C3982,2024-09-25,P101,Electronics,2,454.2,908.4,Guerrerobury,Colorado
17497,C3709,2024-07-12,P102,Electronics,3,243.58,730.74,Smithstad,Florida
17498,C3874,2025-02-09,P500,Beauty,2,163.75,327.5,South Connor,Colorado
17499,C3475,2024-09-30,P300,Home & Kitchen,5,58.37,291.85,South Troyfurt,New Jersey
17500,C2783,2024-08-19,P402,Sports,3,146.06,438.18,New Bianca,South Dakota
17501,C3855,2025-06-26,P302,Home & Kitchen,4,499.46,1997.84,South Cheryl,North Dakota
17502,C1759,2025-04-02,P500,Beauty,4,139.13,556.52,Lake Brookeshire,Massachusetts
17503,C3604,2025-05-10,P101,Electronics,3,37.21,111.63,Larsontown,New Mexico
17504,C3727,2025-07-10,P300,Home & Kitchen,3,462.39,1387.17,Travisburgh,Alaska
17505,C2149,2025-05-08,P301,Home & Kitchen,4,400.81,1603.24,Angelafurt,Colorado
17506,C3987,2025-02-04,P102,Electronics,2,33.77,67.54,East Josephview,Utah
17507,C3463,2024-08-08,P402,Sports,4,401.46,1605.84,North Jamesside,New Mexico
17508,C1098,2024-07-10,P502,Beauty,2,27.36,54.72,South Chelsea,Wyoming
17509,C1321,2024-09-12,P100,Electronics,3,433.41,1300.23,Nancystad,West Virginia
17510,C3207,2024-11-08,P300,Home & Kitchen,3,371.49,1114.47,Port Thomasberg,Ohio
17511,C1295,2024-07-20,P101,Electronics,4,19.36,77.44,Holtberg,Maryland
17512,C3126,2025-03-29,P301,Home & Kitchen,4,186.08,744.32,Taylorfurt,Idaho
17513,C2203,2025-05-24,P300,Home & Kitchen,1,16.64,16.64,New John,Nevada
17514,C2043,2025-03-21,P100,Electronics,3,359.47,1078.41,Jasonview,Maine
17515,C3164,2024-10-29,P301,Home & Kitchen,5,236.36,1181.8,Phillipschester,Florida
17516,C2437,2025-05-09,P201,Clothing,5,406.77,2033.85,Jamieburgh,Maine
17517,C3259,2025-05-25,P201,Clothing,4,19.27,77.08,Meghanberg,Kansas
17518,C2623,2024-11-15,P502,Beauty,2,431.24,862.48,Perryfort,Louisiana
17519,C1247,2024-09-08,P400,Sports,3,227.31,681.93,East Megan,Missouri
17520,C2927,2025-04-01,P100,Electronics,5,29.37,146.85,Andrewstad,Pennsylvania
17521,C3077,2024-08-15,P501,Beauty,1,53.7,53.7,Port Amanda,Delaware
17522,C2573,2025-03-06,P100,Electronics,1,398.38,398.38,New Jennifershire,Pennsylvania
17523,C3764,2025-02-18,P300,Home & Kitchen,3,39.34,118.02,New Sarahton,New Mexico
17524,C1092,2024-12-20,P101,Electronics,5,171.65,858.25,East Andrewstad,Maryland
17525,C1088,2024-12-03,P300,Home & Kitchen,1,175.72,175.72,Jasonville,Mississippi
17526,C3588,2025-05-26,P400,Sports,4,135.79,543.16,Evansside,Hawaii
17527,C2983,2024-08-28,P402,Sports,3,245.7,737.1,Port Timothyton,New Jersey
17528,C3829,2024-08-13,P400,Sports,1,316.66,316.66,Lake Daniel,Colorado
17529,C2878,2025-02-04,P200,Clothing,2,69.6,139.2,Hintonfurt,Tennessee
17530,C2258,2024-12-01,P401,Sports,1,89.46,89.46,Port Bethside,North Dakota
17531,C2198,2025-05-31,P400,Sports,4,259.85,1039.4,New Lisa,Texas
17532,C2496,2025-02-12,P301,Home & Kitchen,5,215.52,1077.6,Port Michaelberg,New Jersey
17533,C2262,2024-08-03,P502,Beauty,2,133.13,266.26,Meganville,Rhode Island
17534,C3082,2025-05-06,P102,Electronics,5,121.69,608.45,North Andreafort,Arkansas
17535,C3591,2025-04-02,P100,Electronics,2,433.33,866.66,Lake Samanthaton,North Carolina
17536,C3917,2024-08-14,P201,Clothing,3,386.04,1158.12,Jamesborough,Idaho
17537,C2874,2024-11-22,P502,Beauty,2,392.76,785.52,Jennifermouth,Massachusetts
17538,C2090,2024-12-17,P302,Home & Kitchen,1,361.62,361.62,Port Haroldstad,Illinois
17539,C1081,2024-10-14,P302,Home & Kitchen,5,496.3,2481.5,Henryhaven,Oregon
17540,C3229,2024-07-26,P102,Electronics,3,198.4,595.2,North Margaret,North Carolina
17541,C3375,2024-09-29,P301,Home & Kitchen,2,442.16,884.32,Port Danielleview,Montana
17542,C3060,2024-12-02,P202,Clothing,3,284.57,853.71,East Stephanie,New York
17543,C2952,2025-05-09,P402,Sports,1,325.57,325.57,Jeremyland,Indiana
17544,C3758,2025-07-08,P201,Clothing,4,336.38,1345.52,South Jennifer,Texas
17545,C2925,2024-09-16,P401,Sports,3,428.31,1284.93,South Mark,Massachusetts
17546,C2016,2024-12-23,P201,Clothing,5,32.19,160.95,New Saraburgh,Montana
17547,C1408,2024-07-19,P300,Home & Kitchen,3,64.64,193.92,New Jonathan,Nevada
17548,C3204,2024-11-05,P501,Beauty,1,217.49,217.49,Austinfurt,Alaska
17549,C2874,2025-04-26,P501,Beauty,3,226.35,679.05,Harrisonstad,Washington
17550,C3834,2024-12-11,P401,Sports,4,379.24,1516.96,Sandersview,Georgia
17551,C1777,2025-03-31,P500,Beauty,5,69.04,345.2,Carpenterchester,Tennessee
17552,C1516,2024-10-03,P300,Home & Kitchen,4,420.92,1683.68,Lake Nicoleshire,Nebraska
17553,C2836,2025-02-08,P302,Home & Kitchen,5,113.19,565.95,New Elizabethfort,Ohio
17554,C1063,2024-12-19,P402,Sports,4,424.28,1697.12,Timothyberg,California
17555,C2832,2025-05-06,P501,Beauty,4,378.49,1513.96,North Troybury,Minnesota
17556,C2535,2025-02-15,P302,Home & Kitchen,1,22.82,22.82,East Jonathanborough,Tennessee
17557,C3421,2024-12-29,P402,Sports,2,400.29,800.58,Grimeston,Massachusetts
17558,C2136,2024-12-17,P401,Sports,1,334.17,334.17,Angelaland,Indiana
17559,C1454,2025-03-24,P401,Sports,4,459.18,1836.72,South Lindsey,Idaho
17560,C2917,2025-02-10,P300,Home & Kitchen,3,404.43,1213.29,Millerburgh,Oregon
17561,C1074,2025-02-27,P100,Electronics,3,498.05,1494.15,Valdezside,Ohio
17562,C2048,2024-08-19,P101,Electronics,3,481.73,1445.19,Hugheshaven,Wisconsin
17563,C3543,2025-02-20,P501,Beauty,1,323.55,323.55,Esteshaven,Colorado
17564,C2326,2024-08-08,P502,Beauty,3,234.56,703.68,Jamesshire,Kentucky
17565,C1886,2024-12-16,P201,Clothing,4,496.75,1987.0,Mccoyfurt,Delaware
17566,C3251,2025-04-19,P401,Sports,3,467.56,1402.68,Janetton,New Jersey
17567,C3906,2024-12-14,P301,Home & Kitchen,3,368.96,1106.88,Petersenchester,Florida
17568,C2385,2025-04-13,P401,Sports,4,113.16,452.64,West Tabithamouth,Arizona
17569,C2367,2024-11-01,P300,Home & Kitchen,1,357.21,357.21,East Grantchester,Colorado
17570,C1040,2025-05-18,P102,Electronics,3,476.49,1429.47,Woodfort,Oregon
17571,C2925,2025-06-25,P400,Sports,4,464.98,1859.92,North Vickitown,Mississippi
17572,C3342,2025-06-30,P202,Clothing,2,242.65,485.3,Port Kayla,Wyoming
17573,C3039,2025-01-17,P302,Home & Kitchen,5,441.56,2207.8,Sydneybury,Indiana
17574,C2116,2024-10-02,P102,Electronics,5,294.72,1473.6,Walkerfurt,Hawaii
17575,C1093,2025-06-29,P202,Clothing,4,410.28,1641.12,North Davidton,Oklahoma
17576,C3213,2025-02-09,P201,Clothing,4,407.37,1629.48,Snydermouth,Missouri
17577,C2782,2024-12-12,P102,Electronics,2,391.16,782.32,Youngshire,West Virginia
17578,C3457,2024-08-28,P301,Home & Kitchen,5,94.51,472.55,New Ashley,Minnesota
17579,C2974,2025-01-22,P300,Home & Kitchen,3,32.63,97.89,North Darleneside,California
17580,C1917,2024-12-18,P501,Beauty,1,221.85,221.85,West Briantown,Massachusetts
17581,C2048,2024-10-29,P401,Sports,4,343.57,1374.28,Port Cynthia,Alabama
17582,C2179,2024-12-31,P201,Clothing,4,62.02,248.08,West Karl,Indiana
17583,C1790,2025-03-18,P500,Beauty,5,64.73,323.65,Taylorfurt,Oregon
17584,C3812,2025-04-04,P402,Sports,3,20.64,61.92,Crystalville,Washington
17585,C2410,2025-05-09,P400,Sports,3,307.62,922.86,Turnerburgh,West Virginia
17586,C2428,2024-08-29,P100,Electronics,4,307.15,1228.6,West Kimburgh,New Mexico
17587,C2967,2025-03-17,P402,Sports,4,269.78,1079.12,New Jason,South Dakota
17588,C2958,2025-04-08,P502,Beauty,2,112.0,224.0,Lewismouth,California
17589,C1883,2024-12-30,P100,Electronics,5,41.02,205.1,South Laurie,Colorado
17590,C1854,2024-09-10,P302,Home & Kitchen,5,19.01,95.05,Lake Deborahton,Rhode Island
17591,C2770,2025-01-18,P401,Sports,2,97.15,194.3,North Nicoleland,Oregon
17592,C2141,2025-03-18,P502,Beauty,2,381.37,762.74,South Matthew,Alaska
17593,C1369,2024-10-18,P501,Beauty,1,280.58,280.58,Lake Brianland,Washington
17594,C3501,2024-07-19,P402,Sports,5,322.97,1614.85,Hansonborough,Alabama
17595,C1714,2025-06-27,P500,Beauty,1,325.98,325.98,East Susan,Oregon
17596,C1161,2025-01-31,P501,Beauty,4,451.54,1806.16,Bellton,California
17597,C3266,2025-06-02,P200,Clothing,1,275.78,275.78,New Scottton,Mississippi
17598,C2463,2024-08-30,P402,Sports,1,138.95,138.95,Christineshire,Georgia
17599,C3676,2025-04-23,P501,Beauty,1,488.87,488.87,Michaelshire,Utah
17600,C3305,2025-05-24,P200,Clothing,2,414.94,829.88,Lawrenceberg,Florida
17601,C2770,2025-03-20,P101,Electronics,5,476.5,2382.5,Wintersshire,Missouri
17602,C1888,2024-09-25,P402,Sports,5,134.37,671.85,Bakerburgh,Georgia
17603,C1851,2025-04-20,P501,Beauty,2,283.24,566.48,Lake Bryanberg,Oregon
17604,C3170,2024-08-28,P401,Sports,3,444.44,1333.32,South Margaretborough,Utah
17605,C3947,2024-09-11,P501,Beauty,4,128.74,514.96,South Madelinemouth,New Mexico
17606,C3580,2025-05-26,P400,Sports,3,317.63,952.89,Port Travisland,New Hampshire
17607,C3994,2025-03-05,P300,Home & Kitchen,2,14.77,29.54,New Edwardside,New York
17608,C3800,2024-10-06,P201,Clothing,4,397.27,1589.08,Bennettshire,Pennsylvania
17609,C1305,2024-12-24,P101,Electronics,5,110.13,550.65,Cassandramouth,Arkansas
17610,C2351,2024-08-10,P400,Sports,3,32.83,98.49,East Ernestfort,Louisiana
17611,C3528,2025-04-30,P300,Home & Kitchen,2,218.01,436.02,East Brenda,Kansas
17612,C3681,2025-05-05,P500,Beauty,3,432.34,1297.02,Lake Kathrynburgh,South Carolina
17613,C2908,2024-11-13,P302,Home & Kitchen,5,130.58,652.9,New Brandi,Alaska
17614,C3897,2025-03-13,P201,Clothing,5,362.16,1810.8,South Evelyn,Alaska
17615,C3727,2025-06-15,P402,Sports,2,369.56,739.12,Wrightview,Mississippi
17616,C1324,2024-12-14,P502,Beauty,3,431.7,1295.1,Harrisbury,Illinois
17617,C3074,2024-12-15,P202,Clothing,4,226.8,907.2,Jillville,Mississippi
17618,C3205,2025-02-14,P401,Sports,3,253.95,761.85,Port Kayleeborough,Maine
17619,C1073,2024-07-14,P402,Sports,1,35.48,35.48,Port Ashleyview,New Jersey
17620,C3541,2025-02-19,P401,Sports,2,302.44,604.88,Lake Brandon,Virginia
17621,C2153,2025-04-29,P401,Sports,2,419.08,838.16,Tommymouth,New York
17622,C1304,2025-03-18,P102,Electronics,3,248.18,744.54,East Andrewville,Utah
17623,C1082,2024-07-11,P500,Beauty,2,18.94,37.88,Schaeferhaven,West Virginia
17624,C1418,2024-10-01,P300,Home & Kitchen,1,235.49,235.49,South Brittanyfort,Michigan
17625,C2146,2025-04-27,P500,Beauty,2,301.62,603.24,North Hannahtown,North Carolina
17626,C1737,2025-02-06,P202,Clothing,2,233.63,467.26,Johnsonport,Mississippi
17627,C1408,2025-01-06,P401,Sports,4,269.26,1077.04,Lake Isaac,South Dakota
17628,C2464,2025-05-18,P302,Home & Kitchen,4,118.79,475.16,Monicaland,New York
17629,C2515,2025-04-29,P300,Home & Kitchen,1,295.4,295.4,West Justin,Oregon
17630,C1466,2024-11-12,P200,Clothing,1,24.87,24.87,West Jessica,Rhode Island
17631,C2814,2024-11-16,P302,Home & Kitchen,3,191.0,573.0,Yateston,Connecticut
17632,C3844,2025-07-02,P200,Clothing,2,243.8,487.6,Davidton,Georgia
17633,C3838,2025-06-17,P102,Electronics,1,493.68,493.68,Kellyfurt,Michigan
17634,C2847,2025-06-07,P401,Sports,5,103.37,516.85,Lake Barbara,Michigan
17635,C1955,2024-10-20,P301,Home & Kitchen,1,402.94,402.94,North Thomas,South Carolina
17636,C3868,2025-04-05,P100,Electronics,1,355.77,355.77,Simpsonshire,Alabama
17637,C3439,2025-03-24,P400,Sports,4,114.41,457.64,Patrickburgh,Maine
17638,C1023,2024-10-10,P402,Sports,1,50.88,50.88,Marvinton,Maryland
17639,C2694,2024-11-22,P102,Electronics,3,287.18,861.54,Randyfurt,New Jersey
17640,C1647,2024-07-24,P200,Clothing,5,312.12,1560.6,Nicholaschester,Florida
17641,C1000,2024-10-28,P202,Clothing,3,17.62,52.86,North Johnny,Alabama
17642,C2370,2025-05-29,P400,Sports,2,266.87,533.74,New Melissa,Indiana
17643,C2650,2025-03-31,P302,Home & Kitchen,5,218.91,1094.55,South Luisfurt,New York
17644,C2109,2024-10-06,P100,Electronics,3,429.03,1287.09,South Steventon,Kansas
17645,C2133,2024-09-18,P201,Clothing,5,363.71,1818.55,Jenniferbury,Wisconsin
17646,C3913,2025-02-03,P400,Sports,1,416.72,416.72,Fosterberg,Alabama
17647,C1339,2024-10-12,P100,Electronics,3,176.09,528.27,Johnbury,Minnesota
17648,C3898,2024-12-31,P302,Home & Kitchen,2,462.13,924.26,Hendersonmouth,Alaska
17649,C3568,2024-11-02,P102,Electronics,3,309.51,928.53,Rossfurt,Wisconsin
17650,C3459,2025-03-27,P400,Sports,2,246.14,492.28,North Melinda,Kentucky
17651,C3025,2024-12-28,P202,Clothing,3,400.38,1201.14,West Andre,Illinois
17652,C2340,2025-04-23,P402,Sports,4,214.4,857.6,West Jamesside,North Dakota
17653,C2297,2025-05-31,P302,Home & Kitchen,3,194.25,582.75,East Susanside,North Carolina
17654,C1692,2024-08-24,P401,Sports,1,420.32,420.32,Port Anthony,Montana
17655,C1233,2024-10-30,P201,Clothing,4,433.81,1735.24,Sylviaview,Alaska
17656,C3835,2024-08-03,P402,Sports,3,334.83,1004.49,Judithland,Michigan
17657,C3015,2025-05-10,P501,Beauty,1,392.38,392.38,Tranton,Kansas
17658,C1652,2025-05-02,P301,Home & Kitchen,1,371.98,371.98,Jonmouth,Minnesota
17659,C2229,2024-09-08,P401,Sports,1,398.73,398.73,Shannonstad,Nebraska
17660,C2511,2024-09-05,P502,Beauty,1,197.51,197.51,West Eric,New Mexico
17661,C3749,2024-07-13,P500,Beauty,1,288.09,288.09,Christophertown,Delaware
17662,C1697,2025-04-01,P301,Home & Kitchen,4,30.6,122.4,North Laurenbury,Pennsylvania
17663,C2335,2024-07-25,P401,Sports,5,196.89,984.45,Danielberg,Wyoming
17664,C1374,2024-10-26,P101,Electronics,3,369.72,1109.16,Meadowsstad,Virginia
17665,C2067,2025-06-17,P301,Home & Kitchen,2,315.82,631.64,New Gregory,Arizona
17666,C3577,2025-01-23,P202,Clothing,4,251.91,1007.64,South Dorothychester,Arkansas
17667,C2419,2025-01-02,P102,Electronics,5,39.69,198.45,Jessicahaven,Iowa
17668,C1931,2024-10-13,P100,Electronics,3,411.38,1234.14,Lucasfort,Montana
17669,C1724,2024-12-01,P402,Sports,5,332.38,1661.9,Jamesborough,Washington
17670,C2819,2024-11-15,P402,Sports,3,440.11,1320.33,Scottbury,Massachusetts
17671,C2683,2025-01-21,P101,Electronics,2,134.85,269.7,New John,Oklahoma
17672,C1613,2025-06-04,P502,Beauty,5,67.03,335.15,Lake Debbieshire,Rhode Island
17673,C1321,2024-07-25,P101,Electronics,4,333.14,1332.56,Davisburgh,Iowa
17674,C3190,2025-04-12,P402,Sports,1,31.6,31.6,Ericport,Delaware
17675,C3362,2024-08-25,P101,Electronics,2,218.71,437.42,New Davidside,New Hampshire
17676,C3664,2025-06-22,P400,Sports,2,302.02,604.04,New Brittany,Delaware
17677,C3798,2025-01-19,P401,Sports,4,371.23,1484.92,Port Emilymouth,Utah
17678,C2880,2025-01-06,P101,Electronics,3,69.53,208.59,South Chrismouth,Delaware
17679,C3024,2024-12-16,P101,Electronics,1,24.36,24.36,New Amandamouth,Wisconsin
17680,C2872,2025-06-04,P400,Sports,1,347.03,347.03,East Ebony,Nebraska
17681,C1022,2025-05-08,P300,Home & Kitchen,5,441.48,2207.4,Jeffreyside,South Dakota
17682,C3076,2025-06-12,P401,Sports,5,132.71,663.55,North Amandaside,Connecticut
17683,C1420,2025-05-10,P301,Home & Kitchen,3,233.71,701.13,North Jillfort,Arkansas
17684,C2975,2025-07-07,P502,Beauty,4,461.28,1845.12,Patelview,Minnesota
17685,C3818,2025-01-22,P101,Electronics,4,249.17,996.68,Johnsview,Georgia
17686,C1724,2025-04-20,P102,Electronics,2,401.21,802.42,Port Mandyhaven,New Hampshire
17687,C1480,2025-01-17,P500,Beauty,3,297.24,891.72,Eddiehaven,Washington
17688,C3424,2025-01-02,P300,Home & Kitchen,1,475.83,475.83,Mistyfort,Missouri
17689,C1723,2025-01-16,P200,Clothing,3,87.64,262.92,West Edwardfurt,Minnesota
17690,C1803,2024-12-01,P302,Home & Kitchen,4,272.02,1088.08,Lake Tracy,Oklahoma
17691,C1222,2024-08-12,P401,Sports,3,394.72,1184.16,Port Dustin,Alabama
17692,C3813,2025-05-21,P502,Beauty,5,60.11,300.55,East Rebecca,Idaho
17693,C2096,2025-01-28,P101,Electronics,5,296.16,1480.8,Angelabury,Louisiana
17694,C2601,2025-02-25,P302,Home & Kitchen,4,317.74,1270.96,Judithland,Oklahoma
17695,C3209,2025-02-27,P502,Beauty,5,494.59,2472.95,Smithview,Arkansas
17696,C1676,2025-05-19,P100,Electronics,2,338.87,677.74,Hensleytown,Oregon
17697,C1885,2025-01-31,P301,Home & Kitchen,2,39.81,79.62,South Jeremychester,Florida
17698,C3210,2024-11-05,P400,Sports,1,431.25,431.25,Hamiltonhaven,Nevada
17699,C3695,2024-09-29,P100,Electronics,3,250.54,751.62,Port Brittanyton,Maryland
17700,C1689,2025-03-28,P100,Electronics,4,438.75,1755.0,West Joshua,Ohio
17701,C2874,2025-03-19,P102,Electronics,4,361.95,1447.8,North Kevin,Kentucky
17702,C3535,2024-12-09,P100,Electronics,3,464.27,1392.81,Glennmouth,New York
17703,C2603,2025-04-26,P302,Home & Kitchen,1,165.84,165.84,Port Anafurt,Kentucky
17704,C2693,2024-11-17,P401,Sports,1,223.44,223.44,Lake Charlesland,Rhode Island
17705,C2422,2025-02-12,P202,Clothing,4,439.22,1756.88,South Leah,Texas
17706,C1222,2025-02-01,P501,Beauty,2,199.02,398.04,Sethstad,Alabama
17707,C2538,2024-07-12,P201,Clothing,2,490.6,981.2,East Joelbury,South Carolina
17708,C1248,2024-07-30,P501,Beauty,2,463.8,927.6,Oliviaburgh,Alaska
17709,C2130,2025-07-07,P500,Beauty,2,169.85,339.7,Pamelabury,Connecticut
17710,C1080,2025-07-01,P300,Home & Kitchen,5,497.14,2485.7,Port Samuel,Florida
17711,C2798,2025-05-09,P402,Sports,3,18.99,56.97,Jodystad,Mississippi
17712,C3660,2025-02-14,P501,Beauty,2,412.95,825.9,Lake Arielland,North Dakota
17713,C3194,2024-10-10,P501,Beauty,1,410.44,410.44,South Daniel,Washington
17714,C1229,2025-03-08,P202,Clothing,3,447.1,1341.3,South Karla,Nebraska
17715,C2321,2024-10-09,P102,Electronics,1,224.14,224.14,Port Ann,Nevada
17716,C1986,2024-11-17,P501,Beauty,5,150.73,753.65,Brendamouth,Colorado
17717,C2133,2024-09-21,P500,Beauty,1,380.67,380.67,Allenstad,Idaho
17718,C2282,2025-06-14,P400,Sports,2,353.77,707.54,North Johntown,Texas
17719,C3575,2024-12-01,P400,Sports,5,308.52,1542.6,Carlsonberg,Wisconsin
17720,C3798,2024-11-12,P400,Sports,4,145.2,580.8,Amystad,Nevada
17721,C1021,2024-09-12,P201,Clothing,3,315.67,947.01,West Andrew,Idaho
17722,C1208,2024-07-25,P301,Home & Kitchen,4,442.95,1771.8,Howardbury,New York
17723,C1236,2024-07-30,P302,Home & Kitchen,5,412.5,2062.5,Danielsburgh,Missouri
17724,C3682,2025-03-30,P301,Home & Kitchen,1,71.98,71.98,Johnnyhaven,Montana
17725,C2865,2024-07-11,P502,Beauty,1,88.3,88.3,Port Danielstad,West Virginia
17726,C1770,2025-04-09,P401,Sports,3,65.66,196.98,Maryside,Tennessee
17727,C3582,2024-12-05,P102,Electronics,1,167.11,167.11,West Michaelstad,Montana
17728,C2342,2024-08-15,P100,Electronics,5,277.26,1386.3,Lake Kevin,Delaware
17729,C3220,2025-04-16,P401,Sports,3,246.28,738.84,Carrillomouth,Wyoming
17730,C2985,2024-07-11,P500,Beauty,5,148.55,742.75,South Scott,Maine
17731,C1674,2025-06-15,P300,Home & Kitchen,4,88.36,353.44,Bryantberg,North Carolina
17732,C2410,2025-01-17,P501,Beauty,1,227.76,227.76,Adriennefort,Maine
17733,C3840,2025-02-06,P300,Home & Kitchen,2,16.44,32.88,Lake Melissa,Wisconsin
17734,C2514,2024-11-19,P202,Clothing,3,45.75,137.25,New Charlesfort,Colorado
17735,C2035,2025-06-07,P100,Electronics,2,171.44,342.88,Summerstown,Massachusetts
17736,C3264,2025-06-11,P400,Sports,1,402.48,402.48,Scottstad,Louisiana
17737,C2480,2024-11-13,P501,Beauty,3,16.59,49.77,Russotown,Nebraska
17738,C1493,2025-01-12,P100,Electronics,5,375.63,1878.15,Jasminetown,Nebraska
17739,C1100,2025-06-05,P502,Beauty,3,53.02,159.06,South Cathyhaven,Louisiana
17740,C1417,2024-12-26,P302,Home & Kitchen,1,412.64,412.64,Laurastad,Kentucky
17741,C3588,2024-12-06,P200,Clothing,1,251.38,251.38,New Renee,Michigan
17742,C2752,2024-08-08,P101,Electronics,3,43.2,129.6,Port Danielle,Montana
17743,C1630,2025-05-21,P502,Beauty,2,115.97,231.94,Anthonymouth,Arkansas
17744,C2567,2025-01-02,P401,Sports,5,81.25,406.25,Rebeccaburgh,Wisconsin
17745,C1926,2025-03-08,P502,Beauty,5,139.96,699.8,Davisland,Kansas
17746,C3323,2024-12-07,P501,Beauty,5,109.5,547.5,East Alexanderville,Missouri
17747,C1834,2025-06-09,P202,Clothing,3,97.3,291.9,South Kennethville,Wyoming
17748,C2503,2025-05-10,P500,Beauty,4,489.59,1958.36,Roblesfurt,Washington
17749,C2797,2025-03-27,P400,Sports,4,407.49,1629.96,Bennettport,Florida
17750,C1504,2024-08-15,P100,Electronics,3,416.42,1249.26,Ashleybury,Idaho
17751,C2216,2025-04-07,P201,Clothing,2,308.77,617.54,Morrisonmouth,Illinois
17752,C3192,2025-03-21,P500,Beauty,2,326.14,652.28,Kaufmanchester,Vermont
