pos_transaction_id,customer_id,transaction_date,store_id,product_id,quantity,price_per_unit,total_amount,city,state
28550,C1436,24-10-2024,S113,P100,2,15.45,30.9,Brownborough,California
28551,C2390,27-05-2025,S100,P101,4,81.86,327.44,North David,Wisconsin
28552,C2666,06-03-2025,S117,P401,1,115.09,115.09,East Lauraside,Vermont
28553,C2843,08-10-2024,S105,P300,4,400.58,1602.32,Gonzalezborough,Mississippi
28554,C3624,24-03-2025,S102,P201,4,101.6,406.4,Port Alexanderbury,Pennsylvania
28555,C2548,26-04-2025,S109,P200,1,230.77,230.77,South Christopher,Mississippi
28556,C2634,15-02-2025,S101,P201,2,168.22,336.44,East Debra,Alaska
28557,C1344,02-08-2024,S112,P501,3,235.87,707.61,East Jeremy,South Dakota
28558,C2029,09-06-2025,S113,P300,3,145.74,437.22,Rebeccatown,Pennsylvania
28559,C1063,12-09-2024,S110,P502,3,360.54,1081.62,Hardyburgh,New York
28560,C3287,29-09-2024,S115,P400,5,52.54,262.7,West Kellifurt,Georgia
28561,C1143,10-01-2025,S119,P500,4,234.75,939.0,New Haleytown,Georgia
28562,C3959,04-10-2024,S104,P401,2,101.31,202.62,Port Sierrabury,Kentucky
28563,C1841,13-04-2025,S111,P201,2,75.3,150.6,Maryport,Texas
28564,C3897,20-05-2025,S110,P101,2,371.74,743.48,Sarahaven,Missouri
28565,C1045,08-11-2024,S116,P301,2,99.9,199.8,Laurachester,Montana
28566,C1406,24-07-2024,S113,P400,2,262.99,525.98,Matthewland,Iowa
28567,C1719,25-12-2024,S115,P500,4,278.69,1114.76,New Rebecca,North Dakota
28568,C3659,20-09-2024,S111,P102,4,455.62,1822.48,South Timothymouth,Delaware
28569,C3958,14-04-2025,S107,P102,2,43.08,86.16,Mooreport,Montana
28570,C2588,26-01-2025,S101,P400,5,30.16,150.8,Ibarrafort,Kansas
28571,C2947,27-10-2024,S108,P500,1,369.0,369.0,West Saratown,Texas
28572,C3431,26-11-2024,S119,P201,3,149.65,448.95,Crystaltown,Minnesota
28573,C3891,20-02-2025,S117,P502,1,196.83,196.83,North Robertchester,Nebraska
28574,C3918,05-12-2024,S109,P500,3,255.48,766.44,West Mariabury,South Dakota
28575,C3944,01-12-2024,S100,P201,2,369.98,739.96,Kingburgh,Alaska
28576,C2327,14-02-2025,S111,P300,1,284.61,284.61,Port Jose,New Mexico
28577,C1094,28-06-2025,S117,P401,4,219.68,878.72,Johnsonchester,Nebraska
28578,C2755,09-11-2024,S118,P202,5,125.33,626.65,Avilafurt,North Dakota
28579,C3477,24-10-2024,S111,P102,1,194.46,194.46,South Shannonview,Alaska
28580,C2575,02-09-2024,S106,P301,3,495.55,1486.65,New Meganview,Kansas
28581,C1746,17-08-2024,S113,P201,2,169.68,339.36,Evansshire,Indiana
28582,C1763,23-07-2024,S112,P101,5,278.59,1392.95,Phelpsville,North Dakota
28583,C3630,22-06-2025,S113,P500,1,467.54,467.54,East Jeremy,Texas
28584,C3244,11-02-2025,S101,P201,1,219.95,219.95,South Carlburgh,Maryland
28585,C1689,12-07-2024,S113,P202,4,456.04,1824.16,East Rebeccastad,New York
28586,C3638,04-05-2025,S106,P300,4,122.12,488.48,Lisaport,Mississippi
28587,C2199,06-01-2025,S105,P400,2,113.12,226.24,Lake Ashley,California
28588,C3831,31-01-2025,S108,P500,1,11.24,11.24,New Davidside,Vermont
28589,C3678,27-11-2024,S108,P401,4,481.59,1926.36,Tinachester,Oklahoma
28590,C3062,11-07-2024,S100,P302,2,447.89,895.78,Patriciatown,Illinois
28591,C3947,23-10-2024,S118,P501,2,30.15,60.3,Hannahstad,Virginia
28592,C1899,27-03-2025,S112,P102,3,90.65,271.95,North Clinton,Colorado
28593,C3590,30-08-2024,S113,P200,3,174.48,523.44,West Matthewbury,Maryland
28594,C2419,05-01-2025,S111,P101,2,99.12,198.24,Erikastad,Indiana
28595,C3036,10-10-2024,S110,P300,5,329.81,1649.05,Underwoodland,Texas
28596,C2092,29-08-2024,S116,P401,4,49.89,199.56,North David,North Dakota
28597,C3615,22-07-2024,S103,P101,2,386.12,772.24,South Lesliefort,Louisiana
28598,C1513,26-01-2025,S103,P100,1,453.78,453.78,Port Benjamin,Vermont
28599,C3158,08-02-2025,S113,P500,2,389.73,779.46,Connerside,Pennsylvania
28600,C3231,13-06-2025,S114,P201,2,369.15,738.3,Randyberg,North Carolina
28601,C2097,14-09-2024,S116,P502,2,52.34,104.68,West Philipview,Oklahoma
28602,C2391,18-11-2024,S105,P500,3,146.86,440.58,Ravenview,Washington
28603,C2502,25-11-2024,S114,P401,4,425.8,1703.2,Lake Brian,Wyoming
28604,C2674,31-07-2024,S119,P102,2,445.59,891.18,New Lindseymouth,Florida
28605,C2053,26-02-2025,S101,P101,5,343.99,1719.95,Kylehaven,Maryland
28606,C1910,07-06-2025,S106,P301,1,84.5,84.5,Anthonyport,Georgia
28607,C3837,23-12-2024,S111,P301,1,359.71,359.71,West Joseph,Wisconsin
28608,C3649,06-12-2024,S116,P402,2,186.72,373.44,Cameronburgh,Texas
28609,C2603,06-05-2025,S104,P301,4,94.47,377.88,Lake Patrickshire,North Carolina
28610,C3805,18-07-2024,S119,P202,5,84.22,421.1,New Troychester,North Dakota
28611,C1944,01-06-2025,S110,P402,1,237.51,237.51,Bobbyport,Alaska
28612,C3504,03-09-2024,S109,P402,4,210.34,841.36,Evansstad,New Hampshire
28613,C2464,07-02-2025,S103,P201,4,306.31,1225.24,Warrenmouth,Vermont
28614,C2316,30-10-2024,S119,P202,3,238.24,714.72,Tracyfort,Alabama
28615,C2848,26-12-2024,S114,P300,3,309.7,929.1,West Heatherview,Massachusetts
28616,C3726,29-11-2024,S111,P501,2,233.69,467.38,Roblesburgh,Georgia
28617,C1231,11-02-2025,S120,P202,4,106.55,426.2,South Kelly,Maryland
28618,C2957,25-01-2025,S114,P101,2,436.66,873.32,North Courtney,Colorado
28619,C3582,20-02-2025,S107,P202,4,53.04,212.16,Hubbardfurt,New Hampshire
28620,C2134,06-01-2025,S115,P302,4,300.46,1201.84,North Christopher,Hawaii
28621,C2725,30-06-2025,S110,P100,4,247.79,991.16,East Alexshire,Louisiana
28622,C1486,21-12-2024,S108,P101,2,441.88,883.76,Beckerview,Wyoming
28623,C1032,22-08-2024,S100,P101,3,306.64,919.92,Garciachester,New York
28624,C2786,15-05-2025,S104,P402,2,338.67,677.34,Lynntown,Illinois
28625,C1686,02-01-2025,S107,P100,1,364.34,364.34,South Ashley,California
28626,C2746,14-03-2025,S103,P102,1,439.13,439.13,Lake Morgan,New Mexico
28627,C3298,24-04-2025,S106,P200,5,277.03,1385.15,South Amberland,North Dakota
28628,C1970,27-06-2025,S107,P101,3,202.97,608.91,Port Rebeccashire,Vermont
28629,C2497,27-04-2025,S106,P300,4,268.72,1074.88,West Lanceshire,Delaware
28630,C1314,05-01-2025,S117,P102,2,335.83,671.66,Whitneyhaven,Michigan
28631,C1896,06-10-2024,S113,P401,4,78.02,312.08,Carriestad,Tennessee
28632,C2572,10-05-2025,S115,P300,2,21.61,43.22,Michelleville,Nevada
28633,C3453,10-10-2024,S103,P300,5,376.09,1880.45,Matthewborough,Wyoming
28634,C2304,10-08-2024,S110,P502,4,172.66,690.64,Port Diane,Hawaii
28635,C1060,18-07-2024,S109,P302,5,410.71,2053.55,Munozberg,Hawaii
28636,C1178,04-07-2025,S111,P401,4,117.24,468.96,Lake Crystal,Kansas
28637,C1728,26-08-2024,S112,P401,2,294.46,588.92,Sawyerhaven,Mississippi
28638,C1822,18-11-2024,S108,P201,5,35.3,176.5,North Randall,New Hampshire
28639,C2931,30-03-2025,S112,P200,4,181.03,724.12,Jonesfurt,New Hampshire
28640,C1070,15-02-2025,S113,P400,2,10.83,21.66,Lake Christina,Connecticut
28641,C2800,14-09-2024,S115,P100,5,165.95,829.75,Hawkinsshire,Tennessee
28642,C1588,06-01-2025,S104,P200,5,279.84,1399.2,Lake Madelinestad,Idaho
28643,C1254,07-03-2025,S112,P301,5,303.8,1519.0,Reyesburgh,Massachusetts
28644,C3522,31-08-2024,S100,P502,2,479.4,958.8,Tonyabury,Louisiana
28645,C1828,06-05-2025,S116,P302,3,153.97,461.91,East Michael,Missouri
28646,C3850,14-02-2025,S117,P100,5,367.93,1839.65,Davisstad,North Dakota
28647,C3208,10-11-2024,S101,P202,3,113.56,340.68,Jeffmouth,Massachusetts
28648,C1694,25-01-2025,S112,P100,3,56.96,170.88,New Brandi,Kansas
28649,C2262,20-03-2025,S105,P100,3,448.33,1344.99,New Juliaport,New Hampshire
28650,C3804,27-05-2025,S119,P302,5,185.81,929.05,West Cameronside,Maryland
28651,C1290,13-08-2024,S106,P302,1,414.31,414.31,Port Paul,Indiana
28652,C1883,31-10-2024,S118,P201,3,156.21,468.63,Pattonfort,Texas
28653,C2925,19-03-2025,S120,P501,4,25.21,100.84,Tamaratown,Utah
28654,C2472,20-04-2025,S106,P302,4,318.6,1274.4,East Jenniferview,North Carolina
28655,C2531,30-11-2024,S105,P100,5,327.58,1637.9,Rodriguezshire,New Mexico
28656,C2565,24-04-2025,S112,P402,5,384.01,1920.05,Wolfeland,West Virginia
28657,C3720,16-06-2025,S120,P201,3,256.9,770.7,Booneberg,Missouri
28658,C1345,16-12-2024,S114,P100,1,121.45,121.45,Port Justin,New Mexico
28659,C1118,27-03-2025,S109,P302,5,455.5,2277.5,West Caitlinstad,Rhode Island
28660,C2800,01-12-2024,S117,P102,4,458.0,1832.0,Bradleymouth,West Virginia
28661,C1265,22-01-2025,S116,P400,1,233.18,233.18,Port Joshua,Texas
28662,C3401,17-11-2024,S114,P101,3,476.03,1428.09,Shaneshire,California
28663,C2233,30-03-2025,S107,P200,5,385.21,1926.05,Shannonmouth,New Hampshire
28664,C3853,30-03-2025,S106,P302,5,230.94,1154.7,South Dianeport,Massachusetts
28665,C2499,25-01-2025,S104,P302,1,49.28,49.28,West Andrewport,Oregon
28666,C2824,25-08-2024,S119,P300,3,367.41,1102.23,Glennside,Montana
28667,C3894,04-09-2024,S110,P202,3,275.64,826.92,Brandonport,Kentucky
28668,C1582,10-12-2024,S105,P200,5,413.14,2065.7,Caseport,Ohio
28669,C3122,22-09-2024,S104,P401,3,475.89,1427.67,West Donnaport,Nevada
28670,C2098,23-08-2024,S109,P202,5,65.5,327.5,Port Nicholas,South Carolina
28671,C2420,17-01-2025,S110,P500,2,280.9,561.8,Contrerastown,Nevada
28672,C1231,18-04-2025,S110,P402,1,262.86,262.86,Port Heatherland,Wyoming
28673,C3298,24-11-2024,S110,P202,2,241.37,482.74,Johnnyfurt,Tennessee
28674,C3343,22-10-2024,S111,P100,2,94.37,188.74,Molinaton,Vermont
28675,C2112,04-03-2025,S113,P500,3,327.86,983.58,South Andrew,Washington
28676,C1464,14-09-2024,S109,P100,3,222.18,666.54,Ryanhaven,Connecticut
28677,C3065,20-03-2025,S112,P100,3,420.4,1261.2,Port Michelle,New Hampshire
28678,C1262,29-07-2024,S108,P502,4,178.13,712.52,Hillville,Tennessee
28679,C3013,03-02-2025,S105,P402,3,362.39,1087.17,Andersonville,New Mexico
28680,C3230,10-08-2024,S103,P502,4,119.35,477.4,Lake Peterland,Maryland
28681,C2844,24-03-2025,S120,P202,1,298.65,298.65,Sheryltown,Oklahoma
28682,C1594,23-03-2025,S120,P202,5,246.6,1233.0,North Kirsten,Connecticut
28683,C2796,16-11-2024,S105,P400,4,448.75,1795.0,Amandamouth,South Dakota
28684,C1420,02-08-2024,S109,P400,1,407.97,407.97,Youngside,Connecticut
28685,C3032,25-10-2024,S101,P102,3,23.97,71.91,Rebeccabury,Arizona
28686,C2817,05-03-2025,S110,P501,1,233.39,233.39,Paulhaven,Missouri
28687,C1522,09-08-2024,S115,P102,4,48.07,192.28,Thompsonstad,Alabama
28688,C2394,18-06-2025,S107,P402,5,423.95,2119.75,South Lauraview,Alabama
28689,C3501,22-05-2025,S106,P202,5,222.21,1111.05,Reidchester,Louisiana
28690,C3995,15-05-2025,S104,P500,1,245.43,245.43,Lopezfort,Montana
28691,C2710,12-11-2024,S103,P500,4,232.53,930.12,Danielchester,Nevada
28692,C3723,16-01-2025,S115,P202,1,401.22,401.22,New Steven,Alabama
28693,C3552,23-08-2024,S106,P501,5,250.75,1253.75,South Joshua,South Carolina
28694,C1344,14-03-2025,S117,P200,3,65.35,196.05,Port Sandraton,Georgia
28695,C3547,25-08-2024,S101,P300,5,240.46,1202.3,New David,New York
28696,C1091,05-11-2024,S107,P101,3,410.52,1231.56,Lake David,Arizona
28697,C1761,01-08-2024,S107,P501,2,491.35,982.7,New Douglas,West Virginia
28698,C2307,07-12-2024,S109,P300,1,462.7,462.7,West Stephaniemouth,Hawaii
28699,C2869,03-09-2024,S104,P202,1,18.97,18.97,Hortonside,South Dakota
28700,C3851,15-04-2025,S114,P500,2,216.46,432.92,Joseton,Maryland
28701,C2772,11-02-2025,S117,P502,5,60.83,304.15,Vincentville,Minnesota
28702,C1757,25-08-2024,S104,P301,3,304.44,913.32,South Jim,Florida
28703,C2974,25-11-2024,S104,P400,3,95.34,286.02,Port Adamport,Alaska
28704,C1148,13-10-2024,S103,P302,3,370.93,1112.79,North Courtney,New Hampshire
28705,C1606,23-05-2025,S114,P302,4,58.75,235.0,Lake Nicole,Pennsylvania
28706,C1795,22-05-2025,S113,P100,5,22.32,111.6,Michelleport,Utah
28707,C3040,22-07-2024,S102,P201,1,224.64,224.64,East Davidland,Virginia
28708,C3687,20-05-2025,S118,P201,2,483.98,967.96,Bakerborough,Texas
28709,C3587,05-04-2025,S118,P500,5,200.57,1002.85,East Timothyfurt,Iowa
28710,C2600,14-08-2024,S119,P302,3,325.52,976.56,West Angelaberg,Minnesota
28711,C2233,16-09-2024,S100,P400,5,86.24,431.2,New George,New Mexico
28712,C2814,07-02-2025,S107,P302,1,464.4,464.4,Faulknermouth,Arkansas
28713,C3104,19-10-2024,S120,P401,4,49.06,196.24,Jaredmouth,Illinois
28714,C2961,19-12-2024,S108,P402,3,34.85,104.55,West Alison,Nebraska
28715,C1487,15-09-2024,S111,P502,1,382.78,382.78,West Dennisport,Maryland
28716,C1509,03-11-2024,S111,P300,5,24.11,120.55,North Angelchester,Indiana
28717,C2190,27-04-2025,S107,P502,4,103.92,415.68,New David,South Dakota
28718,C1191,25-10-2024,S103,P302,1,326.66,326.66,Sharimouth,Pennsylvania
28719,C3620,16-11-2024,S111,P500,5,193.53,967.65,North Jim,Massachusetts
28720,C2597,10-02-2025,S102,P102,4,464.77,1859.08,Lake Ryan,Kentucky
28721,C2770,23-11-2024,S111,P102,1,369.18,369.18,Lake Michaelfurt,Alabama
28722,C3776,06-12-2024,S116,P101,5,105.98,529.9,Evansmouth,Texas
28723,C2259,23-08-2024,S105,P101,1,158.17,158.17,Hamptonton,Washington
28724,C1514,17-04-2025,S101,P102,3,489.69,1469.07,West Christianport,Idaho
28725,C2742,22-10-2024,S110,P202,4,415.99,1663.96,Mariaside,Illinois
28726,C2192,27-10-2024,S107,P200,4,172.87,691.48,New Isaiah,West Virginia
28727,C1011,24-04-2025,S114,P402,3,325.15,975.45,Port Bonnie,Minnesota
28728,C2420,12-08-2024,S105,P301,2,426.87,853.74,Ericside,West Virginia
28729,C3906,17-08-2024,S104,P201,5,431.55,2157.75,Dustinhaven,New Jersey
28730,C3063,09-04-2025,S117,P300,3,340.57,1021.71,East Laura,Michigan
28731,C2366,11-03-2025,S113,P102,4,80.37,321.48,Medinachester,Maryland
28732,C3177,02-07-2025,S119,P100,4,117.36,469.44,Port Yolanda,Kansas
28733,C1024,30-09-2024,S110,P300,1,443.97,443.97,East Andrea,West Virginia
28734,C3950,05-02-2025,S102,P100,3,67.3,201.9,Lopezport,Vermont
28735,C2164,07-04-2025,S110,P500,1,378.34,378.34,New Codyberg,Texas
28736,C2498,16-06-2025,S116,P101,1,55.42,55.42,Millerport,Missouri
28737,C3066,22-02-2025,S111,P200,5,82.05,410.25,North Sarahton,Alabama
28738,C1687,30-12-2024,S118,P402,4,423.39,1693.56,East Eduardo,Washington
28739,C3897,24-04-2025,S103,P502,1,486.78,486.78,Port Jessicaville,Hawaii
28740,C2408,25-01-2025,S104,P502,3,216.27,648.81,Desireeton,Wyoming
28741,C2334,10-08-2024,S120,P501,4,82.11,328.44,South Jason,Minnesota
28742,C2554,28-03-2025,S113,P500,2,375.69,751.38,Meganstad,Alabama
28743,C3525,21-12-2024,S120,P102,5,26.26,131.3,Lake Matthew,Oklahoma
28744,C3472,04-05-2025,S111,P400,3,461.03,1383.09,Roseshire,Oregon
28745,C1554,04-11-2024,S103,P300,1,456.86,456.86,Janeside,Pennsylvania
28746,C1436,03-11-2024,S108,P301,4,344.13,1376.52,Lake Lisahaven,Iowa
28747,C3793,07-08-2024,S113,P302,1,141.5,141.5,Kyleside,North Dakota
28748,C2866,31-03-2025,S110,P501,4,442.17,1768.68,South Megan,Massachusetts
28749,C2179,09-08-2024,S105,P400,4,314.34,1257.36,Powellfurt,Kansas
28750,C1434,11-02-2025,S100,P202,5,81.21,406.05,Lake Moniquetown,Arkansas
28751,C2829,21-01-2025,S110,P402,4,208.91,835.64,Lake Brianachester,Georgia
28752,C1394,15-03-2025,S102,P302,5,131.39,656.95,Trujilloborough,Delaware
28753,C2097,20-04-2025,S117,P102,1,91.26,91.26,Lake Tylerland,Arkansas
28754,C2193,02-10-2024,S120,P500,2,115.27,230.54,Rogersside,California
28755,C2771,20-09-2024,S110,P300,1,277.2,277.2,Lake Debra,West Virginia
28756,C2765,06-04-2025,S100,P502,1,238.82,238.82,North Anna,Delaware
28757,C2161,02-03-2025,S112,P502,1,242.12,242.12,Port Jeffreyburgh,Oregon
28758,C1825,21-09-2024,S100,P402,1,120.63,120.63,Chandlerhaven,New Jersey
28759,C3579,14-07-2024,S105,P201,4,81.43,325.72,Sanchezton,Colorado
28760,C2637,06-03-2025,S108,P100,3,16.62,49.86,South Michelle,Pennsylvania
28761,C3426,08-09-2024,S111,P400,1,333.17,333.17,Carlabury,Hawaii
28762,C1282,11-06-2025,S120,P501,4,15.91,63.64,East Matthewport,Alabama
28763,C1911,28-03-2025,S101,P202,1,126.03,126.03,Brianport,North Carolina
28764,C2475,16-09-2024,S103,P301,1,488.9,488.9,East Jonathan,Oregon
28765,C2963,09-02-2025,S104,P501,5,118.96,594.8,North Jenniferton,Utah
28766,C3186,05-09-2024,S113,P300,2,419.57,839.14,Brianland,Idaho
28767,C2183,31-08-2024,S113,P202,5,230.93,1154.65,Perrytown,Ohio
28768,C2941,02-11-2024,S106,P500,2,258.22,516.44,Port Troybury,Maine
28769,C1913,18-02-2025,S108,P100,3,229.29,687.87,Snyderport,New Jersey
28770,C3371,03-10-2024,S120,P101,2,132.16,264.32,Cassandraview,Virginia
28771,C3484,30-11-2024,S104,P102,2,216.27,432.54,Wallsside,New Jersey
28772,C3318,04-11-2024,S107,P401,3,20.51,61.53,Lake Glenn,Mississippi
28773,C2690,09-03-2025,S106,P400,1,37.74,37.74,Sherylbury,Oklahoma
28774,C1536,08-11-2024,S104,P502,1,242.43,242.43,East Teresachester,Massachusetts
28775,C1772,08-12-2024,S105,P100,1,318.67,318.67,Wheelerville,New Mexico
28776,C1022,15-12-2024,S106,P500,1,50.38,50.38,East Danielfort,Maine
28777,C3915,20-12-2024,S119,P501,3,242.51,727.53,Cruzfort,Iowa
28778,C3682,05-10-2024,S118,P301,3,467.83,1403.49,Odomhaven,Michigan
28779,C1175,20-06-2025,S114,P301,1,130.9,130.9,West Danaside,Arkansas
28780,C1742,24-09-2024,S116,P200,4,62.06,248.24,East Brandy,Connecticut
28781,C1006,29-10-2024,S112,P201,5,220.23,1101.15,Oconnormouth,Nevada
28782,C3267,08-05-2025,S106,P101,3,484.26,1452.78,New Bradley,Wyoming
28783,C3080,04-07-2025,S102,P100,2,25.39,50.78,Stevefurt,Alaska
28784,C3159,15-07-2024,S103,P201,5,447.29,2236.45,Vasquezchester,Wisconsin
28785,C2406,18-08-2024,S105,P102,1,400.39,400.39,South Annatown,Washington
28786,C3615,20-01-2025,S103,P400,4,414.7,1658.8,Lake Derek,Virginia
28787,C3781,09-09-2024,S113,P200,4,418.6,1674.4,South Stephanie,Indiana
28788,C3254,22-04-2025,S113,P101,2,132.66,265.32,Sarahberg,Texas
28789,C3094,28-09-2024,S105,P300,3,174.89,524.67,Hansenshire,Ohio
28790,C3200,10-06-2025,S109,P200,2,438.81,877.62,Lake Kylie,Tennessee
28791,C1813,28-09-2024,S107,P202,4,415.33,1661.32,Williamsmouth,Idaho
28792,C1832,07-01-2025,S114,P200,4,228.33,913.32,Timothyville,Rhode Island
28793,C2907,14-04-2025,S108,P300,3,254.73,764.19,East Jennifer,Nebraska
28794,C1061,25-06-2025,S111,P401,1,83.7,83.7,South Brian,New Mexico
28795,C1524,25-09-2024,S103,P302,3,350.15,1050.45,North Andreaview,Wyoming
28796,C1868,07-08-2024,S110,P201,2,264.95,529.9,Fowlerburgh,Vermont
28797,C1275,27-11-2024,S101,P502,3,202.89,608.67,Jenniferchester,New Hampshire
28798,C1202,01-03-2025,S107,P400,1,448.13,448.13,Robertschester,Arkansas
28799,C3913,06-03-2025,S103,P201,4,219.26,877.04,North Brian,Nevada
28800,C2831,16-02-2025,S118,P200,3,341.11,1023.33,Lake Samanthaborough,Wisconsin
28801,C1803,04-04-2025,S103,P100,1,321.29,321.29,Howardberg,Colorado
28802,C3498,20-02-2025,S100,P401,3,448.78,1346.34,Rebeccashire,Massachusetts
28803,C1032,07-05-2025,S118,P400,1,250.68,250.68,New Christopher,New Mexico
28804,C3355,16-04-2025,S110,P501,4,403.63,1614.52,East Lesliefort,Indiana
28805,C1256,19-09-2024,S112,P101,2,359.06,718.12,Marcusfort,Idaho
28806,C3020,09-06-2025,S114,P302,5,187.0,935.0,Shawhaven,New York
28807,C1498,21-08-2024,S120,P301,3,470.91,1412.73,Brockside,West Virginia
28808,C3011,31-07-2024,S105,P400,4,52.66,210.64,Nicoleland,Montana
28809,C3410,02-05-2025,S113,P101,4,210.38,841.52,Andersonberg,Texas
28810,C2111,14-07-2024,S120,P201,5,456.93,2284.65,Travisfort,Iowa
28811,C3744,15-03-2025,S113,P500,1,153.57,153.57,Spenceburgh,Illinois
28812,C1585,09-12-2024,S115,P302,4,47.55,190.2,North Jamesmouth,North Dakota
28813,C3341,18-11-2024,S112,P101,5,111.47,557.35,Chelseystad,Kentucky
28814,C3666,23-06-2025,S108,P300,1,240.89,240.89,North Dawnshire,New Mexico
28815,C1984,28-09-2024,S112,P302,3,27.39,82.17,East Rachelborough,Georgia
28816,C3309,27-04-2025,S119,P101,1,235.6,235.6,North Deborahberg,New Jersey
28817,C3931,12-06-2025,S100,P100,1,413.59,413.59,Henrychester,New York
28818,C2801,08-03-2025,S101,P100,5,115.07,575.35,Cruzshire,New Mexico
28819,C1131,10-08-2024,S104,P201,4,476.79,1907.16,Cindystad,Nebraska
28820,C3594,03-10-2024,S101,P500,3,208.13,624.39,South Anna,Rhode Island
28821,C2418,30-09-2024,S101,P300,5,295.15,1475.75,North Tiffanyburgh,Arkansas
28822,C1277,19-08-2024,S112,P101,3,43.6,130.8,South Stephanie,New Mexico
28823,C1619,24-07-2024,S101,P302,4,393.37,1573.48,Brownchester,Nevada
28824,C3716,30-11-2024,S106,P300,1,73.84,73.84,New Shawnmouth,Rhode Island
28825,C1620,26-06-2025,S100,P201,1,366.78,366.78,Anthonyside,Maine
28826,C2577,31-12-2024,S103,P500,3,410.78,1232.34,Bennettbury,North Dakota
28827,C1305,19-12-2024,S102,P202,4,415.79,1663.16,Walkermouth,Utah
28828,C1413,27-11-2024,S115,P301,5,465.81,2329.05,Jeremytown,Texas
28829,C3284,17-02-2025,S104,P101,2,214.68,429.36,Lake Ashley,Connecticut
28830,C2910,15-11-2024,S109,P101,3,328.47,985.41,Lake Tylerport,Tennessee
28831,C2661,10-09-2024,S103,P401,1,92.69,92.69,Shannonfurt,Montana
28832,C3565,11-10-2024,S112,P302,4,62.94,251.76,Mariofurt,Delaware
28833,C2838,29-04-2025,S102,P102,2,159.64,319.28,Lake Craig,Iowa
28834,C2854,24-10-2024,S118,P401,1,333.33,333.33,East Devonburgh,Florida
28835,C2903,26-10-2024,S109,P502,4,436.07,1744.28,Brucemouth,Florida
28836,C2960,23-07-2024,S106,P302,3,460.6,1381.8,Clarkhaven,Washington
28837,C2660,03-09-2024,S111,P402,4,333.04,1332.16,Gonzalesstad,North Dakota
28838,C3543,04-02-2025,S112,P500,1,244.52,244.52,Port Bryanborough,Michigan
28839,C3445,29-10-2024,S105,P202,1,43.83,43.83,Port Anna,Florida
28840,C1957,25-02-2025,S108,P202,5,255.47,1277.35,Port Vickiburgh,South Dakota
28841,C2524,22-10-2024,S116,P102,2,333.39,666.78,North Austinport,Missouri
28842,C1118,12-08-2024,S116,P400,4,113.53,454.12,Toddstad,New Mexico
28843,C1523,27-01-2025,S103,P402,2,233.69,467.38,Crystalfort,Washington
28844,C2943,03-09-2024,S114,P102,5,233.44,1167.2,Frankville,Hawaii
28845,C2001,09-05-2025,S110,P300,3,161.64,484.92,New Sandrahaven,Iowa
28846,C3059,05-10-2024,S118,P401,5,11.1,55.5,West William,North Carolina
28847,C3352,02-03-2025,S107,P300,4,74.79,299.16,West Jeffshire,Idaho
28848,C2596,06-12-2024,S109,P101,4,302.46,1209.84,Johnsonmouth,Indiana
28849,C1785,11-05-2025,S106,P202,5,229.81,1149.05,West Melissafurt,Minnesota
28850,C2166,01-12-2024,S112,P302,4,88.81,355.24,South Susan,Arizona
28851,C1672,10-02-2025,S105,P301,2,273.09,546.18,Moorefurt,South Dakota
28852,C2129,19-02-2025,S100,P200,2,448.36,896.72,Johnsonfurt,South Dakota
28853,C1667,08-11-2024,S119,P102,3,474.35,1423.05,West Debra,Maryland
28854,C1775,01-02-2025,S110,P302,4,482.15,1928.6,Contreraston,Wyoming
28855,C2783,09-11-2024,S120,P101,5,185.82,929.1,Ericton,Rhode Island
28856,C1652,22-11-2024,S114,P300,2,380.47,760.94,Atkinsshire,North Dakota
28857,C2719,02-05-2025,S120,P100,2,12.93,25.86,New David,Iowa
28858,C2636,08-11-2024,S107,P100,4,419.2,1676.8,Port Antonio,North Carolina
28859,C3058,03-08-2024,S108,P502,2,386.17,772.34,West Jennifer,Montana
28860,C1246,15-02-2025,S100,P201,5,50.56,252.8,West Brian,Arizona
28861,C1360,16-10-2024,S107,P502,3,142.32,426.96,East Katherineshire,Arizona
28862,C1662,07-03-2025,S116,P300,4,71.69,286.76,Amandafurt,Wisconsin
28863,C3245,18-01-2025,S111,P502,5,55.23,276.15,Donnatown,West Virginia
28864,C3456,20-07-2024,S103,P100,1,369.0,369.0,Anitamouth,California
28865,C3437,05-08-2024,S109,P501,4,174.41,697.64,North Allen,Georgia
28866,C1414,14-06-2025,S118,P100,3,28.39,85.17,South Curtisside,Michigan
28867,C1477,17-07-2024,S114,P402,1,387.93,387.93,North Williestad,West Virginia
28868,C1579,09-05-2025,S104,P102,4,466.48,1865.92,East Jessicaberg,Utah
28869,C3029,24-12-2024,S113,P202,3,173.48,520.44,Chrisburgh,Vermont
28870,C2969,12-12-2024,S110,P501,4,489.64,1958.56,Kristinchester,Oregon
28871,C2146,18-08-2024,S108,P102,4,461.0,1844.0,West Anthonybury,Arkansas
28872,C2178,03-01-2025,S109,P400,5,143.19,715.95,Thomasburgh,Idaho
28873,C2663,27-03-2025,S113,P201,3,35.54,106.62,South Daniel,Michigan
28874,C2545,10-07-2025,S103,P301,3,67.41,202.23,Justinberg,Delaware
28875,C3599,24-08-2024,S109,P500,1,495.07,495.07,West Leah,Texas
28876,C1149,29-01-2025,S107,P102,2,79.47,158.94,Higginsside,North Carolina
